scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,provincial_status,provincial_status_norm,bc_list,residencyStatus,national_status,national_status_clean,national_status_norm,national_status_check
Phlegmacium pansa,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Phlegmacium,pansa,,,,accepted,1636090,Phlegmacium pansa,Phlegmacium pansa,,NA,NA,NA,,,NA,FALSE
Phragmidium montivagum,,,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Uredinineae,,,Phragmidiaceae,,,Phragmidium,montivagum,,,,accepted,1027292,Phragmidium montivagum,Phragmidium montivagum,,NA,NA,NA,,,NA,FALSE
Polyozellus multiplex,,blue chanterelle,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,,Polyozellaceae,,,Polyozellus,multiplex,,,,accepted,154877,Polyozellus multiplex,Polyozellus multiplex,,NA,NA,NA,,,NA,FALSE
Polyporoletus sublividus,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Albatrellaceae,,,Polyporoletus,sublividus,,,,accepted,351910,Polyporoletus sublividus,Polyporoletus sublividus,,NA,NA,NA,,,NA,FALSE
Psathyrella lutensis,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Psathyrellaceae,,,Psathyrella,lutensis,,,,accepted,801984,Psathyrella lutensis,Psathyrella lutensis,,NA,NA,NA,,,NA,FALSE
Puccinia porphyrogenita,,,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Uredinineae,,,Pucciniaceae,,,Puccinia,porphyrogenita,,,,accepted,871570,Puccinia porphyrogenita,Puccinia porphyrogenita,,NA,NA,NA,,,NA,FALSE
Ramaria gelatinosa,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,,Gomphaceae,,,Ramaria,gelatinosa,,,,accepted,335518,Ramaria gelatinosa,Ramaria gelatinosa,,NA,NA,NA,,,NA,FALSE
Rossmanomyces pyrolae,,wintergreen rust,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Melampsorineae,,,Coleosporiaceae,,,Rossmanomyces,pyrolae,,,,accepted,1151233,Rossmanomyces pyrolae,Rossmanomyces pyrolae,,NA,NA,NA,,,NA,FALSE
Scytinostroma ochroleucum,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Peniophoraceae,,,Scytinostroma,ochroleucum,,,,accepted,1031332,Scytinostroma ochroleucum,Scytinostroma ochroleucum,,NA,NA,NA,,,NA,FALSE
Sirotrema pusilla,,NA,Fungi,Basidiomycota,,,Tremellomycetes,,,Tremellales,,,,Tremellaceae,,,,,,,,unknown,0,,Sirotrema pusilla,,NA,NA,NA,,,NA,FALSE
Sparassis crispa,,Cauliflower Fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Sparassidaceae,,,Sparassis,crispa,,,,accepted,63014,Sparassis crispa,Sparassis crispa,,NA,NA,NA,,,NA,FALSE
Stilbum vulgare,,,Fungi,Basidiomycota,Pucciniomycotina,,Agaricostilbomycetes,,,Agaricostilbales,,,,Chionosphaeraceae,,,Stilbum,vulgare,,,,accepted,1017923,Stilbum vulgare,Stilbum vulgare,,NA,NA,NA,,,NA,FALSE
Agrocybe acericola,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Agrocybe,acericola,,,,accepted,381183,Agrocybe acericola,Agrocybe acericola,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Alpova diplophloeus,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Boletineae,,,Paxillaceae,,,Alpova,diplophloeus,,,,accepted,500138,Alpova diplophloeus,Alpova diplophloeus,S3S5,s3s5,blue,NA,unknown,unknown,NA,FALSE
Amanita pachycolea,,Western Grisette,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,,Amanitaceae,,Amaniteae,Amanita,pachycolea,,,,accepted,67357,Amanita pachycolea,Amanita pachycolea,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Amanita smithiana,,Smith's Amanita,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,,Amanitaceae,,Amaniteae,Amanita,smithiana,,,,accepted,62485,Amanita smithiana,Amanita smithiana,S2S4,s2s4,blue,NA,unknown,unknown,NA,FALSE
Ampulloclitocybe avellaneialba,,smoky brown funnel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Cuphophylloideae,,Ampulloclitocybe,avellaneialba,,,,accepted,1096397,Ampulloclitocybe avellaneialba,Ampulloclitocybe avellaneialba,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Ampulloclitocybe clavipes,,Club Foot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Cuphophylloideae,,Ampulloclitocybe,clavipes,,,,accepted,194737,Ampulloclitocybe clavipes,Ampulloclitocybe clavipes,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Amylostereum chailletii,,powdered duster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Amylostereaceae,,,Amylostereum,chailletii,,,,accepted,381233,Amylostereum chailletii,Amylostereum chailletii,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Baeospora myosura,,Conifercone Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Cyphellaceae,,,Baeospora,myosura,,,,accepted,118349,Baeospora myosura,Baeospora myosura,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Bjerkandera adusta,,Smoky polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Phanerochaetaceae,,,Bjerkandera,adusta,,,,accepted,118038,Bjerkandera adusta,Bjerkandera adusta,S2S4,s2s4,blue,NA,unknown,unknown,NA,FALSE
Bolbitius reticulatus,,Netted Fieldcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Bolbitiaceae,,,Bolbitius,reticulatus,,,,accepted,205149,Bolbitius reticulatus,Bolbitius reticulatus,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Bovista plumbea,,Lead-grey Puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Lycoperdaceae,,,Bovista,plumbea,,,,accepted,118132,Bovista plumbea,Bovista plumbea,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Callistosporium luteo-olivaceum,,Olive Lute,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Callistosporiaceae,,,Callistosporium,luteo-olivaceum,,,,accepted,118354,Callistosporium luteo-olivaceum,Callistosporium luteo-olivaceum,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Candolleomyces candolleanus,,Pale Brittlestem,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Psathyrellaceae,,,Candolleomyces,candolleanus,,,,accepted,1179954,Candolleomyces candolleanus,Candolleomyces candolleanus,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Chalciporus piperatus,,Peppery Bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,,Boletaceae,Chalciporoideae,,Chalciporus,piperatus,,,,accepted,147354,Chalciporus piperatus,Chalciporus piperatus,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Chlorophyllum olivieri,,Olive Shaggy Parasol,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Agaricaceae,,Agariceae,Chlorophyllum,olivieri,,,,accepted,424530,Chlorophyllum olivieri,Chlorophyllum olivieri,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Colacogloea peniophorae,,,Fungi,Basidiomycota,Pucciniomycotina,,Microbotryomycetes,,,,,,,Colacogloeaceae,,,Colacogloea,peniophorae,,,,accepted,748597,Colacogloea peniophorae,Colacogloea peniophorae,S2S4,s2s4,blue,NA,unknown,unknown,NA,FALSE
Collybia cirrhata,,Piggyback Shanklet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Clitocybaceae,,,Collybia,cirrhata,,,,accepted,340979,Collybia cirrhata,Collybia cirrhata,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Collybia nuda,,Blewit,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Clitocybaceae,,,Collybia,nuda,,,,accepted,1525548,Collybia nuda,Collybia nuda,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Collybia phyllophila,,Frosty Funnel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Clitocybaceae,,,Collybia,phyllophila,,,,accepted,1525529,Collybia phyllophila,Collybia phyllophila,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Collybiopsis confluens,,clustered toughshank,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Omphalotaceae,,,Collybiopsis,confluens,,,,accepted,1275338,Collybiopsis confluens,Collybiopsis confluens,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Coniophora arida,,dry duster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,,Coniophoraceae,,,Coniophora,arida,,,,accepted,118050,Coniophora arida,Coniophora arida,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Cortinarius alboviolaceus,,Silvery-violet Cort,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,alboviolaceus,,,,accepted,58677,Cortinarius alboviolaceus,Cortinarius alboviolaceus,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Cortinarius caperatus,,Wrinkled Cortinarius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,caperatus,,,,accepted,125364,Cortinarius caperatus,Cortinarius caperatus,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Cortinarius clandestinus,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,clandestinus,,,,accepted,130041,Cortinarius clandestinus,Cortinarius clandestinus,S3S5,s3s5,blue,NA,unknown,unknown,NA,FALSE
Cortinarius pinguis,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,pinguis,,,,accepted,499752,Cortinarius pinguis,Cortinarius pinguis,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Cortinarius semisanguineus,,Surprise Webcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,semisanguineus,,,,accepted,125353,Cortinarius semisanguineus,Cortinarius semisanguineus,S3S5,s3s5,blue,NA,unknown,unknown,NA,FALSE
Cortinarius traganus,,gassy webcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Cortinariaceae,,,Cortinarius,traganus,,,,accepted,58676,Cortinarius traganus,Cortinarius traganus,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Crepidotus mollis,,Peeling Oysterling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Crepidotaceae,,,Crepidotus,mollis,,,,accepted,118283,Crepidotus mollis,Crepidotus mollis,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Crinipellis zonata,,zoned hairy parachute,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Marasmiaceae,Crinipellieae,,Crinipellis,zonata,,,,accepted,471705,Crinipellis zonata,Crinipellis zonata,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Cylindrobasidium evolvens,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Physalacriaceae,,,Cylindrobasidium,evolvens,,,,accepted,382077,Cylindrobasidium evolvens,Cylindrobasidium evolvens,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Cylindrobasidium laeve,,tear dropper,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Physalacriaceae,,,Cylindrobasidium,laeve,,,,accepted,382078,Cylindrobasidium laeve,Cylindrobasidium laeve,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Dacrymyces punctiformis,,,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,,Dacrymycetaceae,,,Dacrymyces,punctiformis,,,,accepted,350601,Dacrymyces punctiformis,Dacrymyces punctiformis,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Deconica horizontalis,,wood oysterling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Deconica,horizontalis,,,,accepted,410966,Deconica horizontalis,Deconica horizontalis,S2S4,s2s4,blue,NA,unknown,unknown,NA,FALSE
Deconica montana,,mountain moss deconica,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Deconica,montana,,,,accepted,498078,Deconica montana,Deconica montana,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Deconica phyllogena,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Deconica,phyllogena,,,,accepted,1094852,Deconica phyllogena,Deconica phyllogena,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Elmerina caryae,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,,Auriculariaceae,,,Elmerina,caryae,,,,accepted,341851,Elmerina caryae,Elmerina caryae,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Entoloma lividoalbum,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Entolomataceae,,,Entoloma,lividoalbum,,,,accepted,67342,Entoloma lividoalbum,Entoloma lividoalbum,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Entoloma prunuloides,,mealy pinkgill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Entolomataceae,,,Entoloma,prunuloides,,,,accepted,504702,Entoloma prunuloides,Entoloma prunuloides,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Exidia candida,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,,Auriculariaceae,,,Exidia,candida,,,,accepted,994298,Exidia candida,Exidia candida,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Exidia recisa,,amber jelly fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,,Auriculariaceae,,,Exidia,recisa,,,,accepted,129027,Exidia recisa,Exidia recisa,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Exobasidium cordilleranum,,,Fungi,Basidiomycota,Ustilaginomycotina,,Exobasidiomycetes,,,Exobasidiales,,,,Exobasidiaceae,,,Exobasidium,cordilleranum,,,,accepted,1399321,Exobasidium cordilleranum,Exobasidium cordilleranum,S4?,s4?,yellow,NA,unknown,unknown,NA,FALSE
Exobasidium vaccinii,,Lingonberry Gall,Fungi,Basidiomycota,Ustilaginomycotina,,Exobasidiomycetes,,,Exobasidiales,,,,Exobasidiaceae,,,Exobasidium,vaccinii,,,,accepted,130020,Exobasidium vaccinii,Exobasidium vaccinii,S3S5,s3s5,blue,NA,unknown,unknown,NA,FALSE
Galerina venenata,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Galerina,venenata,,,,accepted,1529941,Galerina venenata,Galerina venenata,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Gliophorus laetus,,Heath Waxcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Hygrocyboideae,Humidicuteae,Gliophorus,laetus,,,,accepted,524919,Gliophorus laetus,Gliophorus laetus,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Gomphus clavatus,,pig's ears,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,,Gomphaceae,,,Gomphus,clavatus,,,,accepted,54121,Gomphus clavatus,Gomphus clavatus,S3,s3,blue,NA,unknown,unknown,NA,FALSE
Gymnopilus aeruginosus,,Magic blue gym,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Gymnopilus,aeruginosus,,,,accepted,336814,Gymnopilus aeruginosus,Gymnopilus aeruginosus,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Gymnopus striatipes,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Omphalotaceae,,,Gymnopus,striatipes,,,,accepted,1579369,Gymnopus striatipes,Gymnopus striatipes,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Helicogloea lagerheimii,,,Fungi,Basidiomycota,Pucciniomycotina,,Atractiellomycetes,,,Atractiellales,,,,Phleogenaceae,,,Helicogloea,lagerheimii,,,,accepted,418003,Helicogloea lagerheimii,Helicogloea lagerheimii,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Hydnellum fuscoindicum,,Violet Hedgehog,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,,Boletopsidaceae,,,Hydnellum,fuscoindicum,,,,accepted,1148466,Hydnellum fuscoindicum,Hydnellum fuscoindicum,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Hydnum repandum,,Wood Hedgehog,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,,Hydnaceae,,,Hydnum,repandum,,,,accepted,48641,Hydnum repandum,Hydnum repandum,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Hydnum umbilicatum,,depressed hedgehog,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,,Hydnaceae,,,Hydnum,umbilicatum,,,,accepted,48421,Hydnum umbilicatum,Hydnum umbilicatum,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Hygrophorus camarophyllus,,arched woodwax,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,,Hygrophoraceae,Hygrophoroideae,Hygrophoreae,Hygrophorus,camarophyllus,,,,accepted,499750,Hygrophorus camarophyllus,Hygrophorus camarophyllus,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Hypholoma elongatum,,sphagnum brownie,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Strophariaceae,,,Hypholoma,elongatum,,,,accepted,704755,Hypholoma elongatum,Hypholoma elongatum,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Inocybe lacera,,torn fibrecap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Inocybaceae,,,Inocybe,lacera,,,,accepted,179766,Inocybe lacera,Inocybe lacera,S5,s5,yellow,NA,unknown,unknown,NA,FALSE
Inosperma calamistratum,,greenfoot fibrecap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Inocybaceae,,,Inosperma,calamistratum,,,,accepted,1112482,Inosperma calamistratum,Inosperma calamistratum,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Kuehneromyces lignicola,,False Funeral Bell,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Kuehneromyces,lignicola,,,,accepted,495391,Kuehneromyces lignicola,Kuehneromyces lignicola,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Kuehneromyces mutabilis,,Sheathed Woodtuft,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hymenogastraceae,,,Kuehneromyces,mutabilis,,,,accepted,153033,Kuehneromyces mutabilis,Kuehneromyces mutabilis,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Laccaria montana,,mountain deceiver,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hydnangiaceae,,,Laccaria,montana,,,,accepted,910824,Laccaria montana,Laccaria montana,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Laccaria proxima,,Scurfy Deceiver,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Hydnangiaceae,,,Laccaria,proxima,,,,accepted,118348,Laccaria proxima,Laccaria proxima,S3S4,s3s4,blue,NA,unknown,unknown,NA,FALSE
Lactarius controversus,,Blushing Milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,controversus,,,,accepted,479681,Lactarius controversus,Lactarius controversus,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Lactarius luculentus,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,luculentus,,,,accepted,118228,Lactarius luculentus,Lactarius luculentus,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Lactarius montanus,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,montanus,,,,accepted,500102,Lactarius montanus,Lactarius montanus,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Lactarius rubrilacteus,,Red-bleeding Milk Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,rubrilacteus,,,,accepted,118226,Lactarius rubrilacteus,Lactarius rubrilacteus,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Lactarius scrobiculatus,,spotted milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,scrobiculatus,,,,accepted,351305,Lactarius scrobiculatus,Lactarius scrobiculatus,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Lactarius trivialis,,tacked milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,,Russulaceae,,,Lactarius,trivialis,,,,accepted,120871,Lactarius trivialis,Lactarius trivialis,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Lepiota clypeolaria,,Shield Dapperling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Verrucosporaceae,,,Lepiota,clypeolaria,,,,accepted,351371,Lepiota clypeolaria,Lepiota clypeolaria,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Leratiomyces ceres,,Chip Cherries,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Strophariaceae,,,Leratiomyces,ceres,,,,accepted,121217,Leratiomyces ceres,Leratiomyces ceres,SNA,sna,not-listed,NA,unknown,unknown,NA,FALSE
Leucopaxillus gentianeus,,Bitter Brown Leucopax,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,Tricholomataceae,Tricholomatoideae,,Leucopaxillus,gentianeus,,,,accepted,67346,Leucopaxillus gentianeus,Leucopaxillus gentianeus,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Melanoleuca melaleuca,,bald knight,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,,Melanoleucaceae,,,Melanoleuca,melaleuca,,,,accepted,351522,Melanoleuca melaleuca,Melanoleuca melaleuca,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Mycetinis salalis,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,Omphalotaceae,,,Mycetinis,salalis,,,,accepted,925110,Mycetinis salalis,Mycetinis salalis,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Mycoacia nothofagi,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Meruliaceae,,,Mycoacia,nothofagi,,,,accepted,1666197,Mycoacia nothofagi,Mycoacia nothofagi,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Naohidea sebacea,,,Fungi,Basidiomycota,Pucciniomycotina,,Cystobasidiomycetes,,,Naohideales,,,,Naohideaceae,,,Naohidea,sebacea,,,,accepted,1110433,Naohidea sebacea,Naohidea sebacea,SU,su,undetermined,NA,unknown,unknown,NA,FALSE
Panus lecomtei,,Hairy Oyster Mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,Panaceae,,,Panus,lecomtei,,,,accepted,536019,Panus lecomtei,Panus lecomtei,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Phaeonematoloma myosotis,,olive brownie,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Strophariaceae,,,Phaeonematoloma,myosotis,,,,accepted,1445303,Phaeonematoloma myosotis,Phaeonematoloma myosotis,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
Phellinus igniarius,,Willow Bracket,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,,Hymenochaetaceae,,,Phellinus,igniarius,,,,accepted,125136,Phellinus igniarius,Phellinus igniarius,S4S5,s4s5,yellow,NA,unknown,unknown,NA,FALSE
Pholiota scamba,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,,Strophariaceae,,,Pholiota,scamba,,,,accepted,383581,Pholiota scamba,Pholiota scamba,S4,s4,yellow,NA,unknown,unknown,NA,FALSE
