"id","time_observed_at","observed_on","user_name","quality_grade","coordinates_obscured","image_url","positional_accuracy","positioning_method","positioning_device","scientific_name","common_name","captive","taxon_id","taxon_rank","latitude","longitude","phylum","kingdom","class","order","infraorder","superfamily","family","subfamily","genus","nameStatus","Taxon.name","Kingdom","Phylum","Class","Order","Infraorder","Superfamily","Subfamily","Family","Genus","Common.name","Taxon.rank"
260106738,"2025-01-29T13:36:00-08:00","2025-01-29","Adam Huggins","needs_id","true","https://inaturalist-open-data.s3.amazonaws.com/photos/467044122/square.jpeg",10,NA,NA,"Bryophyta","Mosses","false",311249,"phylum",48.8611888889,-123.3172138889,"Bryophyta","Plantae",NA,NA,NA,NA,NA,NA,NA,"accepted","Bryophyta","Plantae","Bryophyta",NA,NA,NA,NA,NA,NA,NA,"Mosses","phylum"
260106741,"2025-01-29T13:43:00-08:00","2025-01-29","Adam Huggins","needs_id","true","https://inaturalist-open-data.s3.amazonaws.com/photos/467044327/square.jpeg",10,NA,NA,"Bryophyta","Mosses","false",311249,"phylum",48.8612555556,-123.3172694444,"Bryophyta","Plantae",NA,NA,NA,NA,NA,NA,NA,"accepted","Bryophyta","Plantae","Bryophyta",NA,NA,NA,NA,NA,NA,NA,"Mosses","phylum"
260106743,"2025-01-29T14:36:00-08:00","2025-01-29","Adam Huggins","needs_id","true","https://inaturalist-open-data.s3.amazonaws.com/photos/467044412/square.jpeg",10,NA,NA,"Plagiomnium insigne","Badge Moss","false",122705,"species",48.8630722222,-123.3175666667,"Bryophyta","Plantae","Bryopsida","Bryales",NA,NA,"Mniaceae",NA,"Plagiomnium","accepted","Plagiomnium insigne","Plantae","Bryophyta","Bryopsida","Bryales",NA,NA,NA,"Mniaceae","Plagiomnium","Badge Moss","species"
2565050,"2015-02-12","2015-02-12","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2858653/square.JPG",43,NA,NA,"Hylocomium splendens","stairstep moss","false",122555,"species",48.930507,-123.4759,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Hylocomiaceae",NA,"Hylocomium","accepted","Hylocomium splendens","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Hylocomiaceae","Hylocomium","stairstep moss","species"
2565055,"2015-02-12","2015-02-12","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2858658/square.JPG",43,NA,NA,"Polytrichum juniperinum","Juniper Haircap","false",68286,"species",48.930507,-123.4759,"Bryophyta","Plantae","Polytrichopsida","Polytrichales",NA,NA,"Polytrichaceae",NA,"Polytrichum","accepted","Polytrichum juniperinum","Plantae","Bryophyta","Polytrichopsida","Polytrichales",NA,NA,NA,"Polytrichaceae","Polytrichum","Juniper Haircap","species"
2565148,"2015-02-12","2015-02-12","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2858809/square.JPG",79,NA,NA,"Hylocomium splendens","stairstep moss","false",122555,"species",48.931466,-123.479891,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Hylocomiaceae",NA,"Hylocomium","accepted","Hylocomium splendens","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Hylocomiaceae","Hylocomium","stairstep moss","species"
2565172,"2015-02-12","2015-02-12","Lauren Magner","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2858851/square.JPG",371,NA,NA,"Porella",NA,"false",55250,"genus",48.931522,-123.474312,"Marchantiophyta","Plantae","Jungermanniopsida","Porellales",NA,NA,"Porellaceae",NA,"Porella","accepted","Porella","Plantae","Marchantiophyta","Jungermanniopsida","Porellales",NA,NA,NA,"Porellaceae","Porella","","genus"
2565734,"2015-02-12","2015-02-12","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2859727/square.JPG",43,NA,NA,"Hylocomium splendens","stairstep moss","false",122555,"species",48.932748,-123.475814,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Hylocomiaceae",NA,"Hylocomium","accepted","Hylocomium splendens","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Hylocomiaceae","Hylocomium","stairstep moss","species"
2566285,"2015-02-22T12:10:00-08:00","2015-02-22","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860564/square.JPG",87,NA,NA,"Dicranoweisia cirrata","Common Pincushion","false",67949,"species",48.933242,-123.481264,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Rhabdoweisiaceae",NA,"Dicranoweisia","accepted","Dicranoweisia cirrata","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Rhabdoweisiaceae","Dicranoweisia","Common Pincushion","species"
2566291,"2015-02-22T12:10:00-08:00","2015-02-22","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860572/square.JPG",87,NA,NA,"Lophocolea",NA,"false",83965,"genus",48.933242,-123.481264,"Marchantiophyta","Plantae","Jungermanniopsida","Jungermanniales",NA,NA,"Lophocoleaceae",NA,"Lophocolea","accepted","Lophocolea","Plantae","Marchantiophyta","Jungermanniopsida","Jungermanniales",NA,NA,NA,"Lophocoleaceae","Lophocolea","","genus"
2566343,"2015-03-04","2015-03-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860650/square.JPG",87,NA,NA,"Scleropodium obtusifolium","obtuseleaf scleropodium moss","false",123794,"species",48.932311,-123.483968,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Brachytheciaceae",NA,"Scleropodium","accepted","Scleropodium obtusifolium","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Brachytheciaceae","Scleropodium","obtuseleaf scleropodium moss","species"
2566347,"2015-03-04","2015-03-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860657/square.JPG",66,NA,NA,"Dichelyma uncinatum","Dichelyma Moss","false",161818,"species",48.930733,-123.477402,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Fontinalaceae",NA,"Dichelyma","accepted","Dichelyma uncinatum","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Fontinalaceae","Dichelyma","Dichelyma Moss","species"
2566358,"2015-03-04","2015-03-04","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860679/square.JPG",349,NA,NA,"Kindbergia praelonga","Common Feather-moss","false",1122172,"species",48.930733,-123.477402,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Brachytheciaceae",NA,"Kindbergia","accepted","Kindbergia praelonga","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Brachytheciaceae","Kindbergia","Common Feather-moss","species"
2566405,"2015-03-04","2015-03-04","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860794/square.JPG",174,NA,NA,"Kindbergia oregana","Oregon Beaked Moss","false",120909,"species",48.930338,-123.476372,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Brachytheciaceae",NA,"Kindbergia","accepted","Kindbergia oregana","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Brachytheciaceae","Kindbergia","Oregon Beaked Moss","species"
2566614,"2015-03-04T13:24:05-08:00","2015-03-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2860960/square.JPG",185,NA,NA,"Dicranoweisia cirrata","Common Pincushion","false",67949,"species",48.930112,-123.472767,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Rhabdoweisiaceae",NA,"Dicranoweisia","accepted","Dicranoweisia cirrata","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Rhabdoweisiaceae","Dicranoweisia","Common Pincushion","species"
2567328,"2015-04-04","2015-04-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2862101/square.JPG",86,NA,NA,"Hymenoloma crispulum","mountain pincushion","false",1122768,"species",48.931784,-123.482723,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Hymenolomataceae",NA,"Hymenoloma","accepted","Hymenoloma crispulum","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Hymenolomataceae","Hymenoloma","mountain pincushion","species"
2567336,"2015-04-04","2015-04-04","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2862109/square.JPG",87,NA,NA,"Dicranum","Forkmosses","false",123120,"genus",48.931866,-123.482637,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Dicranaceae",NA,"Dicranum","accepted","Dicranum","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Dicranaceae","Dicranum","Forkmosses","genus"
2567372,"2015-04-04","2015-04-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2862159/square.JPG",174,NA,NA,"Pseudisothecium cristatum",NA,"false",1262637,"species",48.931857,-123.482037,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Lembophyllaceae",NA,"Pseudisothecium","accepted","Pseudisothecium cristatum","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Lembophyllaceae","Pseudisothecium","","species"
2567383,"2015-04-04","2015-04-04","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2862174/square.JPG",87,NA,NA,"Dicranum","Forkmosses","false",123120,"genus",48.931922,-123.482294,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Dicranaceae",NA,"Dicranum","accepted","Dicranum","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Dicranaceae","Dicranum","Forkmosses","genus"
2567562,"2015-04-04","2015-04-04","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2863383/square.JPG",349,NA,NA,"Scleropodium obtusifolium","obtuseleaf scleropodium moss","false",123794,"species",48.932221,-123.483753,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Brachytheciaceae",NA,"Scleropodium","accepted","Scleropodium obtusifolium","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Brachytheciaceae","Scleropodium","obtuseleaf scleropodium moss","species"
2567651,"2015-04-04","2015-04-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2863354/square.JPG",174,NA,NA,"Dicranoweisia cirrata","Common Pincushion","false",67949,"species",48.93283,-123.481607,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Rhabdoweisiaceae",NA,"Dicranoweisia","accepted","Dicranoweisia cirrata","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Rhabdoweisiaceae","Dicranoweisia","Common Pincushion","species"
2567660,"2015-04-04","2015-04-04","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2862639/square.JPG",174,NA,NA,"Dicranum","Forkmosses","false",123120,"genus",48.93283,-123.481607,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Dicranaceae",NA,"Dicranum","accepted","Dicranum","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Dicranaceae","Dicranum","Forkmosses","genus"
2567667,"2015-04-04","2015-04-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2862651/square.JPG",174,NA,NA,"Polytrichum juniperinum","Juniper Haircap","false",68286,"species",48.932661,-123.480749,"Bryophyta","Plantae","Polytrichopsida","Polytrichales",NA,NA,"Polytrichaceae",NA,"Polytrichum","accepted","Polytrichum juniperinum","Plantae","Bryophyta","Polytrichopsida","Polytrichales",NA,NA,NA,"Polytrichaceae","Polytrichum","Juniper Haircap","species"
2567889,"2015-05-04","2015-05-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2863027/square.JPG",174,NA,NA,"Scleropodium obtusifolium","obtuseleaf scleropodium moss","false",123794,"species",48.932492,-123.483667,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Brachytheciaceae",NA,"Scleropodium","accepted","Scleropodium obtusifolium","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Brachytheciaceae","Scleropodium","obtuseleaf scleropodium moss","species"
2568940,"2015-03-04","2015-03-04","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2864401/square.JPG",123,NA,NA,"Kindbergia praelonga","Common Feather-moss","false",1122172,"species",48.93062,-123.466587,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Brachytheciaceae",NA,"Kindbergia","accepted","Kindbergia praelonga","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Brachytheciaceae","Kindbergia","Common Feather-moss","species"
2568955,"2015-03-04","2015-03-04","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2864415/square.JPG",123,NA,NA,"Kindbergia oregana","Oregon Beaked Moss","false",120909,"species",48.93062,-123.466587,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Brachytheciaceae",NA,"Kindbergia","accepted","Kindbergia oregana","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Brachytheciaceae","Kindbergia","Oregon Beaked Moss","species"
2568990,"2015-03-04","2015-03-04","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2864464/square.png",123,NA,NA,"Rhizomnium glabrescens","rhizomnium moss","false",85421,"species",48.93062,-123.466587,"Bryophyta","Plantae","Bryopsida","Bryales",NA,NA,"Mniaceae",NA,"Rhizomnium","accepted","Rhizomnium glabrescens","Plantae","Bryophyta","Bryopsida","Bryales",NA,NA,NA,"Mniaceae","Rhizomnium","rhizomnium moss","species"
2572184,"2015-03-09","2015-03-09","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2869590/square.JPG",174,NA,NA,"Dicranum","Forkmosses","false",123120,"genus",48.883457,-123.33003,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Dicranaceae",NA,"Dicranum","accepted","Dicranum","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Dicranaceae","Dicranum","Forkmosses","genus"
2572186,"2015-03-09","2015-03-09","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2869592/square.JPG",174,NA,NA,"Pulvigera",NA,"false",1123490,"genus",48.883457,-123.33003,"Bryophyta","Plantae","Bryopsida","Orthotrichales",NA,NA,"Orthotrichaceae",NA,"Pulvigera","accepted","Pulvigera","Plantae","Bryophyta","Bryopsida","Orthotrichales",NA,NA,NA,"Orthotrichaceae","Pulvigera","","genus"
2573754,"2015-03-25","2015-03-25","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2871812/square.JPG",87,NA,NA,"Kindbergia oregana","Oregon Beaked Moss","false",120909,"species",48.933044,-123.479676,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Brachytheciaceae",NA,"Kindbergia","accepted","Kindbergia oregana","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Brachytheciaceae","Kindbergia","Oregon Beaked Moss","species"
2573821,"2015-03-25","2015-03-25","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2871970/square.JPG",174,NA,NA,"Ceratodon purpureus","Redshank","false",123117,"species",48.932932,-123.479204,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Ditrichaceae",NA,"Ceratodon","accepted","Ceratodon purpureus","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Ditrichaceae","Ceratodon","Redshank","species"
2573827,"2015-03-25","2015-03-25","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2871977/square.JPG",174,NA,NA,"Plagiomnium insigne","Badge Moss","false",122705,"species",48.932932,-123.479204,"Bryophyta","Plantae","Bryopsida","Bryales",NA,NA,"Mniaceae",NA,"Plagiomnium","accepted","Plagiomnium insigne","Plantae","Bryophyta","Bryopsida","Bryales",NA,NA,NA,"Mniaceae","Plagiomnium","Badge Moss","species"
2573883,"2015-03-25","2015-03-25","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2872041/square.JPG",349,NA,NA,"Fissidens bryoides","Lesser Pocket-moss","false",124421,"species",48.932086,-123.475342,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Fissidentaceae",NA,"Fissidens","accepted","Fissidens bryoides","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Fissidentaceae","Fissidens","Lesser Pocket-moss","species"
2573894,"2015-03-25","2015-03-25","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2872057/square.JPG",349,NA,NA,"Hypnum circinale","Coiled-leaf claw-moss","false",125464,"species",48.932086,-123.475342,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Hypnaceae",NA,"Hypnum","accepted","Hypnum circinale","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Hypnaceae","Hypnum","Coiled-leaf claw-moss","species"
2573901,"2015-03-25","2015-03-25","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2872066/square.JPG",349,NA,NA,"Kindbergia oregana","Oregon Beaked Moss","false",120909,"species",48.932086,-123.475342,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Brachytheciaceae",NA,"Kindbergia","accepted","Kindbergia oregana","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Brachytheciaceae","Kindbergia","Oregon Beaked Moss","species"
2573905,"2015-03-25","2015-03-25","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2872323/square.JPG",349,NA,NA,"Kindbergia oregana","Oregon Beaked Moss","false",120909,"species",48.932086,-123.475342,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Brachytheciaceae",NA,"Kindbergia","accepted","Kindbergia oregana","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Brachytheciaceae","Kindbergia","Oregon Beaked Moss","species"
2573920,"2015-03-25","2015-03-25","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2872098/square.JPG",349,NA,NA,"Leucolepis acanthoneura","Menzies' Tree Moss","false",120870,"species",48.932086,-123.475342,"Bryophyta","Plantae","Bryopsida","Bryales",NA,NA,"Mniaceae",NA,"Leucolepis","accepted","Leucolepis acanthoneura","Plantae","Bryophyta","Bryopsida","Bryales",NA,NA,NA,"Mniaceae","Leucolepis","Menzies' Tree Moss","species"
2575041,"2015-03-27","2015-03-27","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2873619/square.JPG",87,NA,NA,"Hylocomium splendens","stairstep moss","false",122555,"species",48.931635,-123.48165,"Bryophyta","Plantae","Bryopsida","Hypnales",NA,NA,"Hylocomiaceae",NA,"Hylocomium","accepted","Hylocomium splendens","Plantae","Bryophyta","Bryopsida","Hypnales",NA,NA,NA,"Hylocomiaceae","Hylocomium","stairstep moss","species"
2575052,"2015-03-27","2015-03-27","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2873621/square.JPG",87,NA,NA,"Rhizomnium glabrescens","rhizomnium moss","false",85421,"species",48.931635,-123.48165,"Bryophyta","Plantae","Bryopsida","Bryales",NA,NA,"Mniaceae",NA,"Rhizomnium","accepted","Rhizomnium glabrescens","Plantae","Bryophyta","Bryopsida","Bryales",NA,NA,NA,"Mniaceae","Rhizomnium","rhizomnium moss","species"
2575060,"2015-03-27","2015-03-27","Lauren Magner","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2873626/square.JPG",174,NA,NA,"Dicranum","Forkmosses","false",123120,"genus",48.931071,-123.48032,"Bryophyta","Plantae","Bryopsida","Dicranales",NA,NA,"Dicranaceae",NA,"Dicranum","accepted","Dicranum","Plantae","Bryophyta","Bryopsida","Dicranales",NA,NA,NA,"Dicranaceae","Dicranum","Forkmosses","genus"
2575066,"2015-03-27","2015-03-27","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2873627/square.JPG",87,NA,NA,"Aulacomnium androgynum","Bud-headed Groove-moss","false",124384,"species",48.930789,-123.479505,"Bryophyta","Plantae","Bryopsida","Aulacomniales",NA,NA,"Aulacomniaceae",NA,"Aulacomnium","accepted","Aulacomnium androgynum","Plantae","Bryophyta","Bryopsida","Aulacomniales",NA,NA,NA,"Aulacomniaceae","Aulacomnium","Bud-headed Groove-moss","species"
2575073,"2015-03-27","2015-03-27","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2873634/square.JPG",87,NA,NA,"Racomitrium elongatum","Elongate Rock Moss","false",167681,"species",48.930789,-123.479505,"Bryophyta","Plantae","Bryopsida","Grimmiales",NA,NA,"Grimmiaceae",NA,"Racomitrium","accepted","Racomitrium elongatum","Plantae","Bryophyta","Bryopsida","Grimmiales",NA,NA,NA,"Grimmiaceae","Racomitrium","Elongate Rock Moss","species"
