"id","time_observed_at","observed_on","user_name","quality_grade","coordinates_obscured","image_url","positional_accuracy","positioning_method","positioning_device","scientific_name","common_name","captive","taxon_id","taxon_rank","latitude","longitude","phylum","kingdom","class","order","infraorder","superfamily","family","subfamily","genus","nameStatus","Taxon.name","Kingdom","Phylum","Class","Order","Infraorder","Superfamily","Subfamily","Family","Genus","Common.name","Taxon.rank"
2569352,"2015-05-04","2015-05-04","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2865005/square.JPG",60,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.932932,-123.48165,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
2569448,"2015-03-24T13:36:41-07:00","2015-03-24","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2865156/square.JPG",174,NA,NA,"Thamnophis ordinoides","Northwestern Garter Snake","false",28389,"species",48.876683,-123.322735,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis ordinoides","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Northwestern Garter Snake","species"
2575134,"2015-03-27","2015-03-27","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2873685/square.png",87,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.933298,-123.479934,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
2589256,"2015-03-13","2015-03-13","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2893760/square.JPG",160,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.929887,-123.467703,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
2605370,"2015-03-21","2015-03-21","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2910269/square.JPG",349,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.932988,-123.485126,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
2624999,"2015-05-28","2015-05-28","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2939607/square.JPG",174,NA,NA,"Thamnophis ordinoides","Northwestern Garter Snake","false",28389,"species",48.924135,-123.459978,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis ordinoides","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Northwestern Garter Snake","species"
2629763,"2015-05-28","2015-05-28","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/2946440/square.JPG",87,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.890455,-123.347454,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
3027580,"2016-04-23","2016-04-23","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/3484974/square.JPG",158,NA,NA,"Thamnophis ordinoides","Northwestern Garter Snake","false",28389,"species",48.866764,-123.33606,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis ordinoides","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Northwestern Garter Snake","species"
3163953,"2016-05-12T15:46:08-07:00","2016-05-12","Adam Huggins","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/3658362/square.jpg",NA,NA,NA,"Thamnophis ordinoides","Northwestern Garter Snake","false",28389,"species",48.8665916667,-123.33265,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis ordinoides","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Northwestern Garter Snake","species"
3163980,"2016-05-12T15:36:40-07:00","2016-05-12","Adam Huggins","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/3658408/square.jpg",NA,NA,NA,"Thamnophis ordinoides","Northwestern Garter Snake","false",28389,"species",48.8668583333,-123.3356783333,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis ordinoides","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Northwestern Garter Snake","species"
3380366,"2016-06-04","2016-06-04","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/3905323/square.JPG",21,NA,NA,"Thamnophis elegans vagrans","Wandering Garter Snake","false",28403,"subspecies",48.87926,-123.32208,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis elegans vagrans","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Wandering Garter Snake","subspecies"
3386988,"2016-06-03T10:40:21-07:00","2016-06-03","Adam Huggins","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/3915087/square.jpg",NA,NA,NA,"Thamnophis ordinoides","Northwestern Garter Snake","false",28389,"species",48.9306333333,-123.473595,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis ordinoides","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Northwestern Garter Snake","species"
3388000,"2016-06-04T16:39:42-07:00","2016-06-04","Nomadkris","casual","false","https://inaturalist-open-data.s3.amazonaws.com/photos/3916764/square.jpeg",NA,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",NA,NA,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
3484981,"2016-06-19T16:17:39-07:00","2016-06-19","Nomadkris","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/4053575/square.jpeg",43,NA,NA,"Thamnophis elegans vagrans","Wandering Garter Snake","false",28403,"subspecies",48.8826891,-123.31759,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis elegans vagrans","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Wandering Garter Snake","subspecies"
3541475,"2016-06-28T12:50:37-07:00","2016-06-28","Adam Huggins","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/4128093/square.jpg",1138,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.9406754271,-123.4971342446,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
3543008,"2016-06-28","2016-06-28","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/4130249/square.JPG",21,NA,NA,"Thamnophis elegans vagrans","Wandering Garter Snake","false",28403,"subspecies",49.012873,-123.572706,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis elegans vagrans","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Wandering Garter Snake","subspecies"
3680857,"2016-07-13","2016-07-13","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/4266264/square.jpg",21,NA,NA,"Ambystoma gracile","Northwestern Salamander","false",26747,"species",48.890551,-123.347639,"Chordata","Animalia","Amphibia","Caudata",NA,NA,"Ambystomatidae",NA,"Ambystoma","accepted","Ambystoma gracile","Animalia","Chordata","Amphibia","Caudata",NA,NA,NA,"Ambystomatidae","Ambystoma","Northwestern Salamander","species"
3773395,"2016-07-27T10:05:00-07:00","2016-07-27","Adam Huggins","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/4398767/square.jpeg",NA,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.93055,-123.4735638889,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
3881863,"2016-08-13","2016-08-13","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/4554499/square.jpg",152,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.992898,-123.574943,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
3881955,"2016-08-13","2016-08-13","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/4554609/square.jpg",152,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.992898,-123.574943,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
3916262,"2016-08-19","2016-08-19","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/4606427/square.jpg",13809,NA,NA,"Elgaria coerulea","Northern Alligator Lizard","false",32064,"species",48.923647,-123.441472,"Chordata","Animalia","Reptilia","Squamata","Anguimorpha",NA,"Anguidae","Gerrhonotinae","Elgaria","accepted","Elgaria coerulea","Animalia","Chordata","Reptilia","Squamata","Anguimorpha",NA,"Gerrhonotinae","Anguidae","Elgaria","Northern Alligator Lizard","species"
4005338,"2016-08-13T17:06:00-07:00","2016-08-13","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/4730927/square.jpg",233,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.9923753114,-123.5750985146,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
4005339,"2016-08-13T19:21:00-07:00","2016-08-13","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/4730930/square.jpg",233,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.9923753114,-123.5750985146,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
4424485,"2016-10-23T13:34:14-07:00","2016-10-23","KK","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/5321588/square.jpg",NA,NA,NA,"Taricha granulosa","Rough-skinned Newt","false",27826,"species",48.8684166667,-123.3856116667,"Chordata","Animalia","Amphibia","Caudata",NA,NA,"Salamandridae","Pleurodelinae","Taricha","accepted","Taricha granulosa","Animalia","Chordata","Amphibia","Caudata",NA,NA,"Pleurodelinae","Salamandridae","Taricha","Rough-skinned Newt","species"
4478666,"2016-09-22T14:12:00-07:00","2016-09-22","Nomadkris","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/5406538/square.jpg",200,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.9423206242,-123.4706272752,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
5240032,"2017-03-06","2017-03-06","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/6480635/square.jpeg",9,NA,NA,"Amphibia","Amphibians","false",20978,"class",48.89054,-123.347614,"Chordata","Animalia","Amphibia",NA,NA,NA,NA,NA,NA,"accepted","Amphibia","Animalia","Chordata","Amphibia",NA,NA,NA,NA,NA,NA,"Amphibians","class"
5258381,"2014-08-20","2014-08-20","Christian Adler","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/6506879/square.jpg",NA,NA,NA,"Elgaria coerulea","Northern Alligator Lizard","false",32064,"species",48.956078,-123.534359,"Chordata","Animalia","Reptilia","Squamata","Anguimorpha",NA,"Anguidae","Gerrhonotinae","Elgaria","accepted","Elgaria coerulea","Animalia","Chordata","Reptilia","Squamata","Anguimorpha",NA,"Gerrhonotinae","Anguidae","Elgaria","Northern Alligator Lizard","species"
5296381,"2017-03-12","2017-03-12","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/6554546/square.jpeg",5,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.890519,-123.3476,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
5483576,"2017-03-27","2017-03-27","Andrew Simon","needs_id","false","https://inaturalist-open-data.s3.amazonaws.com/photos/6754096/square.jpeg",5,NA,NA,"Amphibia","Amphibians","false",20978,"class",48.890497,-123.347586,"Chordata","Animalia","Amphibia",NA,NA,NA,NA,NA,NA,"accepted","Amphibia","Animalia","Chordata","Amphibia",NA,NA,NA,NA,NA,NA,"Amphibians","class"
5590500,"2017-04-05T14:39:35-07:00","2017-04-05","KK","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/6906239/square.jpg",NA,NA,NA,"Taricha granulosa","Rough-skinned Newt","false",27826,"species",48.8721466667,-123.386545,"Chordata","Animalia","Amphibia","Caudata",NA,NA,"Salamandridae","Pleurodelinae","Taricha","accepted","Taricha granulosa","Animalia","Chordata","Amphibia","Caudata",NA,NA,"Pleurodelinae","Salamandridae","Taricha","Rough-skinned Newt","species"
5953042,"2017-04-24T16:00:00-07:00","2017-04-24","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/7431317/square.jpeg",123,NA,NA,"Thamnophis ordinoides","Northwestern Garter Snake","false",28389,"species",48.8989477288,-123.3588480949,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis ordinoides","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Northwestern Garter Snake","species"
6085932,"2017-04-28T10:14:00-07:00","2017-04-28","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/7612610/square.jpeg",252,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.9761608904,-123.5488557816,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
6085936,"2017-04-28T10:29:00-07:00","2017-04-28","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/7612634/square.jpeg",252,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.9761608904,-123.5488557816,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
6216784,"2017-04-28T10:14:00-07:00","2017-04-28","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/7809108/square.jpeg",554,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.970639564,-123.5427188873,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
6216789,"2017-04-28T10:29:00-07:00","2017-04-28","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/7809136/square.jpeg",554,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.970639564,-123.5427188873,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
6217940,"2017-05-13T12:36:00-07:00","2017-05-13","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/7811030/square.jpeg",192,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.8687516885,-123.3791255951,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
6306965,"2017-05-18T13:51:00-07:00","2017-05-18","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/7938452/square.jpeg",148,NA,NA,"Elgaria coerulea","Northern Alligator Lizard","false",32064,"species",48.940345904,-123.5043525696,"Chordata","Animalia","Reptilia","Squamata","Anguimorpha",NA,"Anguidae","Gerrhonotinae","Elgaria","accepted","Elgaria coerulea","Animalia","Chordata","Reptilia","Squamata","Anguimorpha",NA,"Gerrhonotinae","Anguidae","Elgaria","Northern Alligator Lizard","species"
6309073,"2017-05-21T15:10:01-07:00","2017-05-21","Nomadkris","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/7943040/square.jpg",5,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.9067074191,-123.3901705967,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
6410799,"2014-08-22T16:41:00-07:00","2014-08-22","Nancy Woodham","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/8089225/square.jpeg",417,NA,NA,"Elgaria coerulea","Northern Alligator Lizard","false",32064,"species",48.9015507,-123.4451803,"Chordata","Animalia","Reptilia","Squamata","Anguimorpha",NA,"Anguidae","Gerrhonotinae","Elgaria","accepted","Elgaria coerulea","Animalia","Chordata","Reptilia","Squamata","Anguimorpha",NA,"Gerrhonotinae","Anguidae","Elgaria","Northern Alligator Lizard","species"
6413833,"2017-05-24T10:42:00-07:00","2017-05-24","Andrew Simon","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/8098490/square.jpeg",68,NA,NA,"Thamnophis ordinoides","Northwestern Garter Snake","false",28389,"species",48.8996530258,-123.3654785156,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis ordinoides","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Northwestern Garter Snake","species"
6486392,"2017-05-27T17:05:45-06:00","2017-05-27","Ayla M","research","false","https://static.inaturalist.org/photos/8204622/square.jpeg",4128,NA,NA,"Thamnophis ordinoides","Northwestern Garter Snake","false",28389,"species",48.9810315975,-123.547632023,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis ordinoides","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Northwestern Garter Snake","species"
6611329,"2017-05-27T14:06:00-06:00","2017-05-27","Ayla M","research","false","https://static.inaturalist.org/photos/8395800/square.jpeg",61,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.9963735842,-123.5667943954,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
7037106,"2017-07-12T09:00:00-07:00","2017-07-12","Dana","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/10271541/square.jpg",994,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.9892353316,-123.5797210909,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
7783575,"2017-09-04","2017-09-04","Lauren Magner","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/10229366/square.jpeg",43,NA,NA,"Thamnophis ordinoides","Northwestern Garter Snake","false",28389,"species",48.868766,-123.346046,"Chordata","Animalia","Reptilia","Squamata",NA,NA,"Colubridae","Natricinae","Thamnophis","accepted","Thamnophis ordinoides","Animalia","Chordata","Reptilia","Squamata",NA,NA,"Natricinae","Colubridae","Thamnophis","Northwestern Garter Snake","species"
7808968,"2017-08-22","2017-08-22","Dana","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/10271265/square.jpg",2794,NA,NA,"Pseudacris regilla","Pacific chorus frog","false",24259,"species",48.983371,-123.574219,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Hylidae",NA,"Pseudacris","accepted","Pseudacris regilla","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Hylidae","Pseudacris","Pacific chorus frog","species"
8898556,"2017-08-13T12:27:00-07:00","2017-08-13","Tyson Ehlers","research","false","https://inaturalist-open-data.s3.amazonaws.com/photos/11973995/square.jpeg",15,NA,NA,"Rana aurora","Northern Red-legged Frog","false",25545,"species",48.9488017993,-123.4817361832,"Chordata","Animalia","Amphibia","Anura",NA,NA,"Ranidae",NA,"Rana","accepted","Rana aurora","Animalia","Chordata","Amphibia","Anura",NA,NA,NA,"Ranidae","Rana","Northern Red-legged Frog","species"
