"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Ampelisca hancocki","J.L. Barnard, 1954","","amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Gammaridea","Ampeliscoidea","Ampeliscidae","",,"Ampelisca","hancocki",,"",,"native","unlisted","","1961-06-22","","RBCM","976-01146-018",,"1961-06-22","","RBCM","976-01146-018",,1,"reported","unobserved","",295404,"VAS"
"Ampelisca lobata","Holmes, 1908","","amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Amphilochidea","Synopioidea","Ampeliscidae","",,"Ampelisca","lobata",,"",,"native","unlisted","","1961-06-22","","RBCM","976-01146-017",,"1961-06-22","","RBCM","976-01146-017",,1,"reported","unobserved","",295407,"VAS"
"Ampelisca unsocalae","J.L. Barnard, 1960","","amphipod","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Amphilochidea","Synopioidea","Ampeliscidae","",,"Ampelisca","unsocalae",,"",,"native","unlisted","","1961-06-22","","RBCM","976-01146-019",,"1961-06-22","","RBCM","976-01146-019",,1,"reported","unobserved","",313004,"VAS"
"Amphilectus digitatus","(Miklucho-Maclay, 1870)","","glove sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Poecilosclerida","","","Esperiopsidae","",,"Amphilectus","digitatus",,"",,"native","unlisted","","1981-05-31","Andy Lamb","PMLS","",,"2008-11-12","Andy Lamb","PMLS","",,6,"confirmed","unobserved","",459874,"VAS"
"Amphiodia periercta","H.L. Clark, 1911","","long-armed burrowing brittle star","Animalia","Echinodermata","Asterozoa","","Ophiuroidea","Myophiuroidea ","Ophintegrida ","Amphilepidida","Gnathophiurina ","Amphiuroidea","Amphiuridae","",,"Amphiodia","periercta",,"",,"native","unlisted","","1975-06-17","Philip Lambert","RBCM","975-00224-007",,"1975-06-17","Philip Lambert","RBCM","975-00224-007",,1,"reported","unobserved","",957349,"VAS"
"Amphisbetia greenei","(Murray, 1860)","","fibre-optic hydroid","Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Leptothecata","","Sertularioidea","Sertulariidae","",,"Abietinaria","greenei",,"",,"native","unlisted","","1971-08-21","Andy Lamb","PMLS","",,"2008-11-13","Andy Lamb","PMLS","",,6,"confirmed","unobserved","",429858,"VAS"
"Amphissa columbiana","Dall, 1916","","wrinkled amphissa","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Buccinoidea","Columbellidae","",,"Amphissa","columbiana",,"",,"native","unlisted","","1981-05-31","Andy Lamb","PMLS","",,"2019-03-11","Andy Lamb","PMLS","",,43,"confirmed","unobserved","",117643,"VAS"
"Amphissa versicolor","Dall, 1871","","variegated amphissa","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Buccinoidea","Columbellidae","",,"Amphissa","versicolor",,"",,"native","unlisted","","2008-11-12","Andy Lamb","PMLS","",,"2011-04-23","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",129932,"VAS"
"Ampithoe lacertosa","Bate, 1858","","sea lettuce sea flea","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Senticaudata","Corophioidea","Ampithoidae","",,"Ampithoe","lacertosa",,"",,"native","unlisted","","2009-02-14","Andy Lamb","PMLS","",,"2009-02-14","Andy Lamb","PMLS","",,1,"reported","unobserved","",260501,"VAS"
"Anarrhichthys ocellatus","Ayres, 1855","","wolf-eel","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","","","Anarhichadidae","",,"Anarrhichthys","ocellatus",,"",,"native","SNR","","1994-02-26","Charlie Gibbs","PMLS","",,"2008-07-19","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",60635,"VAS"
"Anoplarchus purpurescens","Gill, 1861","","high cockscomb","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","","","Stichaeidae","Xiphisterinae",,"Anoplarchus","purpurescens",,"",,"native","SNR","","1969-02-22","Andy Lamb","PMLS","",,"2022-11-26","Alex Niese","iNaturalist","",,12,"confirmed","observed","",67316,"VAS"
"Antho (Plocamia) karykina","(Laubenfels, 1927)","","bright red sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Poecilosclerida","","","Microcionidae","",,"Antho","karykina",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2012-08-09","Andy Lamb","PMLS","",,3,"reported","unobserved","reported as Plocamia karykina",345142,"VAS"
"Anthopleura artemisia","(Pickering in Dana, 1846)","","burrowing anemone","Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","Actinioidea","Actiniidae","",,"Anthopleura","artemisia",,"",,"native","unlisted","","1996-09-29","Charlie Gibbs","PMLS","",,"2022-05-07","Clare Kilgour","iNaturalist","",,43,"confirmed","observed","",51658,"VAS"
"Anthopleura elegantissima","(Brandt, 1835)","","pink-tipped anemone","Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Actiniaria","Enthemonae","Actinioidea","Actiniidae","",,"Anthopleura","elegantissima",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2022-10-04","Paul Grieve","iNaturalist","",,54,"confirmed","observed","",52564,"VAS"
"Antiopella fusca","(O'Donoghue, 1924)","","white-and-orange-tipped nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Proctonotoidea","Janolidae","",,"Antiopella","fusca",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2022-09-28","Dave Zeuss Cochrane","iNaturalist","",,17,"confirmed","observed","reported as Janolus fuscus",886884,"VAS"
"Apata pricei","(MacFarland, 1966)","","Price's aeolid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Apataidae","",,"Apata","pricei",,"",,"native","unlisted","","2013-05-17","Andy Lamb","PMLS","",,"2016-03-27","Andy Lamb","PMLS","",,7,"confirmed","observed","reported as Flabellina pricei",631469,"VAS"
"Aphrocallistes vastus","Schulze, 1886","","cloud sponge","Animalia","Porifera","","","Hexactinellida ","Hexasterophora","","Sceptrulophora ","","","Aphrocallistidae ","",,"Aphrocallistes","vastus",,"",,"native","unlisted","","2007-10-23","Jackson W.F. Chu","iNaturalist","",,"2017-06-24","Jackson W.F. Chu","iNaturalist","",,89,"confirmed","observed","",424651,"VAS"
"Aphrodita negligens","Moore, 1905","","sea mouse","Animalia","Annelida","","","Polychaeta","Errantia ","","Phyllodocida","Aphroditiformia ","","Aphroditidae","",,"Aphrodita","negligens",,"",,"native","unlisted","","1914-06-26","","RBCM","974-00265-001",,"1914-06-26","","RBCM","974-00265-001",,1,"reported","unobserved","",733687,"VAS"
"Aplidium californicum","(Ritter & Forsyth, 1917)","","California sea pork","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Polyclinidae","",,"Aplidium","californicum",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2008-05-30","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",131232,"VAS"
"Aplidium kottae","Brunetti, 2007","","red ascidian","Animalia","Chordata","Tunicata","","Ascidiacea","","","Aplousobranchia","","","Polyclinidae","",,"Aplidium","kottae",,"",,"native","unlisted","","1985-07-29","Andy Lamb","PMLS","",,"2017-08-22","Andy Lamb","PMLS","",,54,"confirmed","unobserved","",195372,"VAS"
"Aplysilla polyraphis","Laubenfels, 1930","","slippery purple sponge","Animalia","Porifera","","","Demospongiae","Keratosa","","Dendroceratida","","","Darwinellidae","",,"Aplysilla","polyraphis",,"",,"native","unlisted","","2008-11-12","Andy Lamb","PMLS","",,"2009-10-10","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",216652,"VAS"
"Aplysilla sp.","","","slippery rose sponge","Animalia","Porifera","","","Demospongiae","Keratosa","","Dendroceratida","","","Darwinellidae","",,"Aplysilla","",,"",,"","","","1985-08-02","Andy Lamb","PMLS","",,"2016-03-27","Andy Lamb","PMLS","",,19,"confirmed","unobserved","undescribed species",63646,"VAS"
"Apodichthys flavidus","Girard, 1854","","penpoint gunnel","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","","","Pholidae","",,"Apodichthys","flavidus",,"",,"native","SNR","","1969-02-22","Andy Lamb","PMLS","",,"2021-09-28","Dave Zeuss Cochrane","iNaturalist","",,14,"confirmed","observed","",67408,"VAS"
"Apomatus geniculatus","(Moore & Bush, 1904)","","pearl-topped calcareous worm","Animalia","Annelida","","","Polychaeta","Sedentaria","","Sabellida","","","Serpulidae","",,"Apomatus","geniculatus",,"",,"native","unlisted","","2007-10-14","Andy Lamb","PMLS","",,"2008-06-21","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",939557,"VAS"
"Apostichopus californicus","(Stimpson, 1857)","","giant sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Synallactida","","","Stichopodidae","",,"Apostichopus","californicus",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-11-26","Jared Connoy","iNaturalist","",,247,"confirmed","observed","",202640,"VAS"
"Arctonoe fragilis","(Baird, 1863)","","fragile ruffled scaleworm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Aphroditiformia","","Polynoidae","Arctonoinae",,"Arctonoe","fragilis",,"",,"native","unlisted","","1975-06-18","T. Kessler","RBCM","975-00227-001",,"2022-02-28","Alex Niese","iNaturalist","",,15,"confirmed","observed","",69914,"VAS"
"Arctonoe pulchra","(Johnson, 1897)","","red commensal scaleworm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Aphroditiformia","","Polynoidae","Arctonoinae",,"Arctonoe","pulchra",,"",,"native","unlisted","","1975-06-18","T. Kessler","RBCM","975-00227-003",,"2019-05-04","Norah Brown","iNaturalist","",,16,"confirmed","observed","",465156,"VAS"
"Arctonoe vittata","(Grube, 1855)","","red-banded commensal scaleworm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Aphroditiformia","","Polynoidae","Arctonoinae",,"Arctonoe","vittata",,"",,"native","unlisted","","1975-06-18","T. Kessler","RBCM","975-00227-002",,"2009-04-13","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",122163,"VAS"
"Argulus pugettensis","Dana, 1853","","surfperch fish louse","Animalia","Arthropoda","Crustacea","Oligostraca","Ichthyostraca","Branchiura","","Arguloida","","","Argulidae","",,"Argulus","pugettensis",,"",,"native","unlisted","","2007-09-29","Andy Lamb","PMLS","",,"2012-08-09","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",873865,"VAS"
"Armina californica","(J.G. Cooper, 1863)","","striped nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Arminoidea","Arminidae","",,"Armina","californica",,"",,"native","unlisted","","1975-06-17","Philip Lambert","RBCM","975-00224-003",,"2019-05-04","Brian Starzomski","iNaturalist","",,16,"confirmed","observed","",47499,"VAS"
"Artedius fenestralis","Jordan & Gilbert, 1883","","padded sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Cottidae","",,"Artedius","fenestralis",,"",,"native","SNR","","1968-08-02","Andy Lamb","PMLS","",,"2022-07-31","Dave Zeuss Cochrane","iNaturalist","",,9,"confirmed","observed","",117527,"VAS"
"Artedius harringtoni","(Starks, 1896)","","scalyhead sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Cottidae","",,"Artedius","harringtoni",,"",,"native","SNR","","1969-02-21","Andy Lamb","PMLS","",,"2022-09-28","Dave Zeuss Cochrane","iNaturalist","",,151,"confirmed","observed","",117528,"VAS"
"Artedius lateralis","(Girard, 1854)","","smoothhead sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Cottidae","",,"Artedius","lateralis",,"",,"native","SNR","","1995-02-23","Charlie Gibbs","PMLS","",,"2020-08-13","Andrew Simon","iNaturalist","",,3,"confirmed","observed","",117529,"VAS"
"Ascidia columbiana","(Huntsman, 1912)","","sea blisters","Animalia","Chordata","Tunicata","","Ascidiacea","","","Phlebobranchia","","","Ascidiidae","",,"Ascidia","columbiana",,"",,"native","unlisted","","2008-04-27","Andy Lamb","PMLS","",,"2011-11-18","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",428617,"VAS"
"Ascidia paratropa","(Huntsman, 1912)","","glassy tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Phlebobranchia","","","Ascidiidae","",,"Ascidia","paratropa",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2016-03-27","Andy Lamb","PMLS","",,43,"confirmed","unobserved","",415129,"VAS"
"Asemichthys taylori","Gilbert, 1912","","spinynose sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Cottidae","",,"Asemichthys","taylori",,"",,"native","SNR","","1973-09-20","Andy Lamb","PMLS","",,"2022-07-18","Dave Zeuss Cochrane","iNaturalist","",,17,"confirmed","observed","",172639,"VAS"
"Aulorhynchus flavidus","Gill, 1861","","tubesnout","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Gasterosteiformes","","","Aulorhynchidae","",,"Aulorhynchus","flavidus",,"",,"native","SNR","","1994-02-27","Charlie Gibbs","PMLS","",,"2013-05-17","Andy Lamb","PMLS","",,22,"confirmed","observed","",117568,"VAS"
"Aurelia labiata","Chamisso & Eysenhardt, 1821","","moon jelly","Animalia","Cnidaria","","","Scyphozoa","Discomedusae","","Semaeostomeae","","","Ulmaridae","Aureliinae",,"Aurelia","labiata",,"",,"native","unlisted","","1996-09-28","Charlie Gibbs","PMLS","",,"2022-06-30","","iNaturalist","",,45,"confirmed","observed","",130235,"VAS"
"Axinopsida serricata","(Carpenter, 1864)","","lenticular axinopsid","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Lucinida","","Thyasiroidea","Thyasiridae","",,"Axinopsida","serricata",,"",,"native","unlisted","","1959-12-11","Dan Quayle","RBCM","989-00278-014",,"1961-06-22","Ian McTaggart-Cowan","RBCM","979-03315",,2,"reported","unobserved","",977317,"VAS"
"Balaenoptera acutorostrata","Lacépède, 1804","","northern minke whale","Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","","Balaenopteridae","",,"Balaenoptera","acutorostrata",,"",,"native","S4N (2006)","","2004-04-09","","BCCSN","31161",,"2016-11-06","","BCCSN","109549",,2,"confirmed","unobserved","",41550,"VAS"
"Balaenoptera physalus","(Linnaeus, 1758)","","fin whale","Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","","Balaenopteridae","",,"Balaenoptera","physalus",,"",,"native","S2N (2006)","1-T (2006)","2017-07-04","","BCCSN","123168",,"2017-07-04","","BCCSN","123168",,1,"new 2017","unobserved","",41562,"VAS"
"Balanophyllia (Balanophyllia) elegans","Verrill, 1864","","orange cup coral","Animalia","Cnidaria","","","Anthozoa","Hexacorallia","","Scleractinia","Dendrophylliina","","Dendrophylliidae","",,"Balanophyllia","elegans",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-09-28","Dave Zeuss Cochrane","iNaturalist","",,219,"reported","observed","",51799,"VAS"
"Balanus crenatus","Bruguière, 1789","","common acorn barnacle","Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Thecostraca","","Sessilia","Balanomorpha","Balanoidea","Balanidae","",,"Balanus","crenatus",,"",,"native","unlisted","","2019-01-25","","iNaturalist","",,"2019-01-25","","iNaturalist","",,1,"new 2019","observed","",117672,"VAS"
