"Taxon","Taxon.Author","Subtaxon.Author","Common.Name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Superfamily","Family","Subfamily","Tribe","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","Reporting.Status","Observation","Collected.Reported..y.m.d.","Collector.Source","Collection.List","Accession.Number","GBIF.ID","First.Observed","Observer","iNaturalist.Link","Notes","ID","Stats.Code"
"Haematopus bachmani","Audubon, 1838","","black oystercatcher","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Haematopodidae","","","Haematopus","bachmani","","","","native","S4 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2008-07-26","hdcooper","iNat:67005477","",4621,"BIR"
"Haemorhous mexicanus","(Müller, 1776)","","house finch","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Fringillidae","","","Haemorhous","mexicanus","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-05-28","Sarah Tweedale","iNat:4041658","",4627,"BIR"
"Haemorhous purpureus","(Gmelin, 1789)","","purple finch","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Fringillidae","","","Haemorhous","purpureus","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2009-04-25","Michael Hoebel","iNat:4046920","",243,"BIR"
"Haliaeetus leucocephalus washingtoniensis","(Linnaeus, 1766)","","bald eagle","Animalia","Chordata","Vertebrata","","Aves","","","Accipitriformes","","","Accipitridae","","","Haliaeetus","leucocephalus","","washingtoniensis","","native","S5B,S5N (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2014-05-06","Chessi Miltner","iNat:3598548","",16787,"BIR"
"Hirundo rustica","(Linnaeus, 1758)","","barn swallow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Hirundinidae","","","Hirundo","rustica","","","","native","S3S4B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-08-08","Andrew Simon","iNat:3840481","",7266,"BIR"
"Histrionicus histrionicus","(Linnaeus, 1758)","","harlequin duck","Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","Anatidae","","","Histrionicus","histrionicus","","","","native","S4B,S3N (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-03-16","Sarah Tweedale","iNat:4041645","",7294,"BIR"
"Ixoreus naevius","Gmelin, 1789","","varied thrush","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Turdidae","","","Ixoreus","naevius","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-12-15","Michael Hoebel","iNat:4046990","",7428,"BIR"
"Junco hyemalis","(Linnaeus, 1758)","","dark-eyed junco","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Passerellidae","","","Junco","hyemalis","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-02-15","Andrew Simon","iNat:2565000","",10274,"BIR"
"Lanius borealis","Vieillot, 1808","","northern shrike","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Laniidae","","","Lanius","borealis","","","","native","S4B,S4N (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2018-12-17","Adam Jermakow","iNat:19202265","",9919,"BIR"
"Larus argentatus","Pontoppidan, 1763","","herring gull","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Laridae","Larinae","","Larus","argentatus","","","","native","S4 (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",7458,"BIR"
"Larus californicus","(Lawrence, 1854)","","California gull","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Laridae","Larinae","","Larus","californicus","","","","native","S2S3B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2017-09-11","bobmcd’","iNat:7917878","",7643,"BIR"
"Larus canus","Linnaeus, 1758","","mew gull","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Laridae","Larinae","","Larus","canus","","","","native","S4B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-03-20","Sarah Tweedale","iNat:4041809","",8018,"BIR"
"Larus delawarensis","Ord, 1815","","ring-billed gull","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Laridae","Larinae","","Larus","delawarensis","","","","native","S4?B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2010-10-23","Michael Hoebel","iNat:4046992","",8010,"BIR"
"Larus glaucescens","(Naumann, 1840)","","glaucous-winged gull","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Laridae","Larinae","","Larus","glaucescens","","","","native","S4?B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-02-12","Lauren Magner & Andrew Simon","iNat:2565756","Many of our birds are hybrids (Larus glaucescens × occidentalis)",8234,"BIR"
"Larus glaucoides thayeri","Brooks, WS, 1915","","Iceland gull","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Laridae","Larinae","","Larus","glaucoides","","thayeri","","native","S5N (2017)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",9800,"BIR"
"Larus heermanni","Cassin, 1852","","Heermann’s gull","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Laridae","Larinae","","Larus","heermanni","","","","native","SUN (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",199840,"BIR"
"Larus occidentalis","(Audubon, 1839)","","western gull","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Laridae","Larinae","","Larus","occidentalis","","","","native","SUN (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","Many of our birds are hybrids (Larus glaucescens × occidentalis)",199841,"BIR"
"Leiothlypis celata","(Say, 1823)","","orange-crowned warbler","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Parulidae","","","Leiothlypis","celata","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-04-09","Kristian Sigvardsen","iNat:2926959","",10411,"BIR"
"Limnodromus scolopaceus","(Say, 1823)","","long-billed dowitcher","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Scolopacidae","","","Limnodromus","scolopaceus","","","","native","S4N (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2013-10-07","Michael Hoebel","iNat:4054132","",145304,"BIR"
"Lophodytes cucullatus","(Linnaeus, 1758)","","hooded merganser","Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","Anatidae","","","Lophodytes","cucullatus","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2014-01-04","Michael Hoebel","iNat:4046955","",145310,"BIR"
"Loxia curvirostra","Linnaeus, 1758","","red crossbill","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Fringillidae","","","Loxia","curvirostra","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-06-19","Bridgit Spencer","iNat:2380928","",11901,"BIR"
"Mareca americana","(Gmelin, 1789)","","American wigeon","Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","Anatidae","","","Mareca","americana","","","","native","S5B,S5N (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2017-12-25","Kevin Toomer","iNat:9261664","",11858,"BIR"
"Mareca penelope","(Linnaeus, 1758)","","Eurasian wigeon","Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","Anatidae","","","Mareca","penelope","","","","native","SNRN (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","reported as Anas penelope",11867,"BIR"
"Mareca strepera","(Linnaeus, 1758)","","gadwall","Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","Anatidae","","","Mareca","strepera","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-08-13","Adam Huggins","iNat:3889102","",11970,"BIR"
"Megaceryle alcyon","(Linnaeus, 1758)","","belted kingfisher","Animalia","Chordata","Vertebrata","","Aves","","","Coraciiformes","","","Alcedinidae","","","Megaceryle","alcyon","","","","native","S4S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2009-07-28","Karolle Wall","iNat:97176968","",11935,"BIR"
"Megascops kennicottii","(Elliot, 1867)","","western screech owl","Animalia","Chordata","Vertebrata","","Aves","","","Strigiformes","","","Strigidae","","","Megascops","kennicottii","","","","native","S4 (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",11931,"BIR"
"Melanitta americana","(Swainson, 1832)","","black scoter","Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","Anatidae","","","Melanitta","americana","","","","native","S3S4N (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",9744,"BIR"
"Melanitta deglandi","(Bonaparte, 1850)","","white-winged scoter","Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","Anatidae","","","Melanitta","deglandi","","","","native","S4S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2017-04-22","Michael Hoebel","iNat:19548057","",10373,"BIR"
"Melanitta perspicillata","(Linnaeus, 1758)","","surf scoter","Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","Anatidae","","","Melanitta","perspicillata","","","","native","S3B,S4N (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-03-18","Keith Valentine","iNat:2800323","",558512,"BIR"
"Melospiza georgiana","(Latham, 1790)","","swamp sparrow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Passerellidae","","","Melospiza","georgiana","","","","native","S4S5 (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",144820,"BIR"
"Melospiza lincolnii","(Audubon, 1834)","","Lincoln’s sparrow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Passerellidae","","","Melospiza","lincolnii","","","","native","S5B,SNRN (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",145276,"BIR"
"Melospiza melodia","(Wilson, 1810)","","song sparrow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Passerellidae","","","Melospiza","melodia","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2010-07-27","Cameron Deckert","iNat:18550214","",145223,"BIR"
"Mergus merganser","Linnaeus, 1758","","common merganser","Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","Anatidae","","","Mergus","merganser","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-03-27","Sarah Tweedale","iNat:2928691","",9721,"BIR"
"Mergus serrator","Linnaeus, 1758","","red-breasted merganser","Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","Anatidae","","","Mergus","serrator","","","","native","S4B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-03-16","Sarah Tweedale","iNat:4041762","",979757,"BIR"
"Molothrus ater","(Boddaert, 1783)","","brown-headed cowbird","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Icteridae","","","Molothrus","ater","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-04-16","Michael Hoebel","iNat:4046911","",126562,"BIR"
"Myadestes townsendi","(Audubon, 1838)","","Townsend's solitaire","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Turdidae","","","Myadestes","townsendi","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2010-05-01","Michael Hoebel","iNat:4046980","",132704,"BIR"
"Pandion haliaetus","(Linnaeus, 1758)","","osprey","Animalia","Chordata","Vertebrata","","Aves","","","Accipitriformes","","","Pandionidae","","","Pandion","haliaetus","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-06-20","Bridgit Spencer","iNat:2677178","",145254,"BIR"
"Passer domesticus","(Linnaeus, 1758)","","house sparrow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Passeridae","","","Passer","domesticus","","","","exotic","unlisted","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",145255,"BIR"
"Passerculus sandwichensis","(Gmelin, 1789)","","savannah sparrow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Passerellidae","","","Passerculus","sandwichensis","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-09-16","Michael Hoebel","iNat:4047043","",10094,"BIR"
"Passerella iliaca","(Merrem, 1786)","","fox sparrow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Passerellidae","","","Passerella","iliaca","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2014-04-18","Michael Hoebel","iNat:4046924","",9100,"BIR"
"Passerina amoena","(Say, 1823)","","lazuli bunting","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Cardinalidae","","","Passerina","amoena","","","","native","S5B (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",9981,"BIR"
"Patagioenas fasciata","(Say, 1823)","","band-tailed pigeon","Animalia","Chordata","Vertebrata","","Aves","","","Columbiformes","","","Columbidae","","","Patagioenas","fasciata","","","","native","1-SC (SARA 2011)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2007-12-24","Michael Hoebel","iNat:4046905","",9156,"BIR"
"Petrochelidon pyrrhonota","Vieillot, 1817","","cliff swallow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Hirundinidae","","","Petrochelidon","pyrrhonota","","","","native","S4S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2013-06-08","Michael Hoebel","iNat:4047010","",9420,"BIR"
"Phalacrocorax auritus","(Lesson, 1831)","","double-crested cormorant","Animalia","Chordata","Vertebrata","","Aves","","","Suliformes","","","Phalacrocoracidae","","","Phalacrocorax","auritus","","","","native","S3S4B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-12-20","Andrew Simon","iNat:2562503","",9135,"BIR"
"Phalacrocorax pelagicus","Pallas, 1811","","pelagic cormorant","Animalia","Chordata","Vertebrata","","Aves","","","Suliformes","","","Phalacrocoracidae","","","Phalacrocorax","pelagicus","","","","native","S4 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-12-20","Andrew Simon","iNat:2562745","",9184,"BIR"
"Phalacrocorax penicillatus","(Brandt, 1837)","","Brandt's cormorant","Animalia","Chordata","Vertebrata","","Aves","","","Suliformes","","","Phalacrocoracidae","","","Phalacrocorax","penicillatus","","","","native","S1B,S4N (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2012-05-03","Michael Hoebel","iNat:4046927","",9185,"BIR"
"Phalaropus fulicarius","(Linnaeus, 1758)","","red phalarope","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Scolopacidae","","","Phalaropus","fulicarius","","","","native","SUM (2015)","","reported","unobserved","2016-12-01","Keith Riding","eBird","","","","","","",9176,"BIR"
"Phalaropus lobatus","(Linnaeus, 1758)","","red-necked phalarope","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Scolopacidae","","","Phalaropus","lobatus","","","","native","S3S4B (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",9182,"BIR"
"Pheucticus ludovicianus","(Linnaeus, 1766)","","rose-breasted grosbeak","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Cardinalidae","","","Pheucticus","ludovicianus","","","","native","S4S5B (2015)","","new 2020","observed","","","","","","2020-05-23","Mark Webber","iNat:47183074","“vagrant” species on southern Vancouver Island checklist",117095,"BIR"
"Pheucticus melanocephalus","(Swainson, 1827)","","black-headed grosbeak","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Cardinalidae","","","Pheucticus","melanocephalus","","","","native","S5B (2016)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-05-14","Sarah Tweedale","iNat:4039998","",117100,"BIR"
"Pica hudsonia","Sabine, 1823","","black-billed magpie","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Corvidae","","","Pica","hudsonia","","","","native","S5 (2015)","","new 2020","observed","","","","","","2020-04-18","Michael Hoebel","iNat:42526363","“accidental” species on the southern Vancouver Island checklist",14823,"BIR"
"Pipilo maculatus","Swainson, 1827","","spotted towhee","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Passerellidae","","","Pipilo","maculatus","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-02-09","Andrew Simon","iNat:2661928","",14850,"BIR"
"Piranga ludoviciana","(Wilson, 1811)","","western tanager","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Cardinalidae","","","Piranga","ludoviciana","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2013-07-07","Dan MacNeal","iNat:18609823","",7601,"BIR"
"Podiceps auritus","(Linnaeus, 1758)","","horned grebe","Animalia","Chordata","Vertebrata","","Aves","","","Podicipediformes","","","Podicipedidae","","","Podiceps","auritus","","","","native","S4B, SNRN (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2014-01-04","Michael Hoebel","iNat:4046939","",7576,"BIR"
"Podiceps grisegena","(Boddaert, 1783)","","red-necked grebe","Animalia","Chordata","Vertebrata","","Aves","","","Podicipediformes","","","Podicipedidae","","","Podiceps","grisegena","","","","native","S5?B (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",7562,"BIR"
"Podiceps nigricollis","Brehm, 1831","","eared grebe","Animalia","Chordata","Vertebrata","","Aves","","","Podicipediformes","","","Podicipedidae","","","Podiceps","nigricollis","","","","native","S3B (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",144882,"BIR"
"Podilymbus podiceps","(Linnaeus, 1758)","","pied-billed grebe","Animalia","Chordata","Vertebrata","","Aves","","","Podicipediformes","","","Podicipedidae","","","Podilymbus","podiceps","","","","native","S4 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2020-07-04","blakedanis","iNat:51983215","",12890,"BIR"
"Poecile rufescens","(Townsend, 1837)","","chestnut-backed chickadee","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Paridae","","","Poecile","rufescens","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2011-07-25","lesfreck","iNat:86518608","",12878,"BIR"
"Progne subis","(Linnaeus, 1758)","","purple martin","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Hirundinidae","","","Progne","subis","","","","native","S3B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-05-29","Adam Huggins","iNat:3344146","",145088,"BIR"
"Psaltriparus minimus","(Townsend, 1837)","","bushtit","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Aegithalidae","","","Psaltriparus","minimus","","","","native","S4B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2013-04-14","Michael Hoebel","iNat:4046836","",12951,"BIR"
"Rallus limicola","Vieillot, 1819","","Virginia rail","Animalia","Chordata","Vertebrata","","Aves","","","Gruiformes","","","Rallidae","","","Rallus","limicola","","","","native","S4S5 (2015)","","new 2016","observed","","","","","","2016-09-07","Romayne Galager","iNat:4112274","",12727,"BIR"
"Regulus calendula","(Linnaeus, 1766)","","ruby-crowned kinglet","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Regulidae","","","Regulus","calendula","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-03-26","Kristian Sigvardsen","iNat:2926950","",16110,"BIR"
"Regulus satrapa","(Lichtenstein, 1823)","","golden-crowned kinglet","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Regulidae","","","Regulus","satrapa","","","","native","S5 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2009-07-26","Cameron Deckert","iNat:19139375","",16598,"BIR"
"Selasphorus rufus","(Gmelin, 1788)","","rufous hummingbird","Animalia","Chordata","Vertebrata","","Aves","","","Caprimulgiformes","","","Trochilidae","","","Selasphorus","rufus","","","","native","S4S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2003-07-30","Shera Street","iNat:2635133","",16611,"BIR"
"Setophaga coronata auduboni","(Townsend, 1837)","","Audubon's warbler","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Parulidae","","","Setophaga","coronata","","auduboni","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-03-26","Sarah Tweedale","iNat:2928685","",17382,"BIR"
"Setophaga coronata coronata","(Linnaeus, 1766)","","myrtle warbler","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Parulidae","","","Setophaga","coronata","","coronata","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2011-05-01","Michael Hoebel","iNat:19562466","",17394,"BIR"
"Setophaga nigrescens","(Townsend, 1837)","","black-throated gray warbler","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Parulidae","","","Setophaga","nigrescens","","","","native","S4S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2014-05-10","Michael Hoebel","iNat:4046971","",17375,"BIR"
"Setophaga petechia","(Linnaeus, 1766)","","yellow warbler","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Parulidae","","","Setophaga","petechia","","","","native","S5B (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",10234,"BIR"
"Setophaga townsendi","(Townsend, 1837)","","Townsend's warbler","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Parulidae","","","Setophaga","townsendi","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2014-04-21","Michael Hoebel","iNat:19548141","",10325,"BIR"
"Sitta canadensis","Linnaeus, 1766","","red-breasted nuthatch","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Sittidae","","","Sitta","canadensis","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-02-23","Andrew Simon","iNat:2711391","",9535,"BIR"
"Sphyrapicus nuchalis","Baird, 1858","","red-naped sapsucker","Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","Picidae","","","Sphyrapicus","nuchalis","","","","native","S5B (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",10470,"BIR"
"Sphyrapicus ruber","(Gmelin, 1788)","","red-breasted sapsucker","Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","Picidae","","","Sphyrapicus","ruber","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2015-06-19","Bridgit Spencer","iNat:2677221","",13732,"BIR"
"Spinus pinus","(Wilson, 1810)","","pine siskin","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Fringillidae","","","Spinus","pinus","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2010-02-28","Michael Hoebel","iNat:18908805","",145238,"BIR"
"Spinus tristis","(Linnaeus, 1758)","","American goldfinch","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Fringillidae","","","Spinus","tristis","","","","native","S4 (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-07-23","Andrew Simon","iNat:3781422","",9096,"BIR"
"Spizella passerina","(Bechstein, 1798)","","chipping sparrow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Passerellidae","","","Spizella","passerina","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-04-23","Lauren Magner","iNat:3040843","",9092,"BIR"
"Stelgidopteryx serripennis","(Audubon, 1838)","","northern rough-winged swallow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Hirundinidae","","","Stelgidopteryx","serripennis","","","","native","S4S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2011-05-10","Michael Hoebel","iNat:4046993","",13858,"BIR"
"Sterna hirundo","Linnaeus, 1758","","common tern","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Laridae","Sterninae","","Sterna","hirundo","","","","native","SUM (2015)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",16079,"BIR"
"Streptopelia decaocto","(Frivaldszky, 1838)","","Eurasian collared dove","Animalia","Chordata","Vertebrata","","Aves","","","Columbiformes","","","Columbidae","","","Streptopelia","decaocto","","","","exotic","unlisted","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2018-05-20","Sarah Tweedale","iNat:12652453","",16624,"BIR"
"Strix varia","Barton, 1799","","barred owl","Animalia","Chordata","Vertebrata","","Aves","","","Strigiformes","","","Strigidae","","","Strix","varia","","","","native","S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2010-07-07","Karolle Wall","iNat:13132927","",10271,"BIR"
"Sturnella neglecta","Audubon, 1844","","western meadowlark","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Icteridae","","","Sturnella","neglecta","","","","native","SXB (2010)","","reported","unobserved","2016","Galiano Naturalist","Galiano Bird Checklist","","","","","","",143853,"BIR"
"Sturnus vulgaris","Linnaeus, 1758","","European starling","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Sturnidae","","","Sturnus","vulgaris","","","","exotic","unlisted","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2008-05-10","Michael Hoebel","iNat:19548204","",236943,"BIR"
"Synthliboramphus antiquus","(Gmelin, 1789)","","ancient murrelet","Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","Alcidae","","","Synthliboramphus","antiquus","","","","native","S2S3B,S4N (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2019-10-26","W. Cartwright","iNat:35634215","",18236,"BIR"
"Tachycineta bicolor","(Vieillot, 1808)","","tree swallow","Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","Hirundinidae","","","Tachycineta","bicolor","","","","native","S4S5B (2015)","","confirmed","observed","2016","Galiano Naturalist","Galiano Bird Checklist","","","2016-06-03","Adam Huggins","iNat:3386978","",792988,"BIR"
