"Taxon","Taxon.Author","Subtaxon.Author","Common.Name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Superfamily","Family","Subfamily","Tribe","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","Reporting.Status","Observation","Collected.Reported..y.m.d.","Collector.Source","Collection.List","Accession.Number","GBIF.ID","First.Observed","Observer","iNaturalist.Link","Notes","ID","Stats.Code"
"Halichondria (Eumastia) sitiens","(Schmidt, 1870)","","breast sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Suberitida","","","Halichondriidae","","","Halichondria","(Eumastia)","sitiens","","","native","unlisted","","reported","unobserved","2007-12-15","Andy Lamb","PMLS","","","","","","","459775","POR"
"Halichondria (Halichondria) bowerbanki","Burton, 1930","","Bowerbank's crumb of bread sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Suberitida","","","Halichondriidae","","","Halichondria","(Halichondria)","bowerbanki","","","native","unlisted","","reported","unobserved","1973-09-20","Andy Lamb","PMLS","","","","","","","120498","POR"
"Halichondria (Halichondria) panicea","(Pallas, 1766)","","yellow-green encrusting sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Suberitida","","","Halichondriidae","","","Halichondria","(Halichondria)","panicea","","","native","unlisted","","reported","unobserved","1968-08-02","Andy Lamb","PMLS","","","","","","","186854","POR"
"Haliclona (Haliclona) sp.","","","gnarled finger sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Haplosclerida","","","Chalinidae","","","Haliclona","(Haliclona)","sp.","","","","","","reported","unobserved","2006-11-11","Andy Lamb","PMLS","","","","","","undescribed species","129864","POR"
"Haliclona (Haliclona) sp.1","","","gnarled finger sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Haplosclerida","","","Chalinidae","","","Haliclona","","","","","","","","reported","unobserved","2006-11-11","Andy Lamb","PMLS","","","","","","undescribed species","129864","POR"
"Haliclona (Haliclona) sp.2","","","gnarled finger sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Haplosclerida","","","Chalinidae","","","Haliclona","","","","","","","","reported","unobserved","1994-09-10","Andy Lamb","PMLS","","","","","","undescribed species","129864","POR"
"Haliotis kamtschatkana","Jonas, 1845","","northern abalone","Animalia","Mollusca","","","Gastropoda","Vetigastropoda","","Lepetellida","","Haliotoidea","Haliotidae","","","Haliotis","kamtschatkana","","","","native","unlisted","","reported","unobserved","1981-05-31","Andy Lamb","PMLS","","","","","","","56654","MOL"
"Halipteris willemoesi","(Kölliker, 1880)","","sea whip","Animalia","Cnidaria","","","Anthozoa","Octocorallia","","Pennatulacea","Subsessiliflorae","","Halipteridae","","","Halipteris","willemoesi","","","","native","unlisted","","reported","unobserved","2007-12-09","Andy Lamb","PMLS","","","","","","","460078","CNI"
"Hallaxa chani","Gosliner & G. C. Williams, 1975","","Chan's dorid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Chromodoridoidea","Actinocyclidae","","","Hallaxa","chani","","","","native","unlisted","","new 2009","observed","","","","","","2009-11-15","Karin Fletcher","https://inaturalist.ca/observations/68751508","","48721","MOL"
"Halocynthia aurantium","(Pallas, 1787)","","Pacific sea peach","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Pyuridae","","","Halocynthia","aurantium","","","","native","unlisted","","reported","unobserved","1973-06-14","Philip Lambert","RBCM","973-00137-008","1898284570","","","","","473652","TUN"
"Halocynthia igaboja","Oka, 1906","","bristly tunicate","Animalia","Chordata","Tunicata","","Ascidiacea","","","Stolidobranchia","","","Pyuridae","","","Halocynthia","igaboja","","","","native","unlisted","","confirmed","observed","1994-02-26","Charlie Gibbs","PMLS","","","2015-05-16","Peter Luckham","http://www.inaturalist.org/observations/2854905","","428524","TUN"
"Halosydna brevisetosa","Kinberg, 1856","","eighteen-scaled worm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Aphroditiformia","","Polynoidae","Lepidonotinae","","Halosydna","brevisetosa","","","","native","unlisted","","confirmed","observed","1969-02-22","Andy Lamb","PMLS","","","2019-05-05","Dave Metzger","https://www.inaturalist.org/observations/25586752","","71236","WOR"
"Hamigera sp.","","","orange cratered encrusting sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Poecilosclerida","","","Hymedesmiidae","","","Hamigera","sp.","","","","","","","reported","unobserved","1985-08-02","Andy Lamb","PMLS","","","","","","","342247","POR"
"Haminoea vesicula","(Gould, 1855)","","white bubble shell","Animalia","Mollusca","","","Gastropoda","Heterobranchia","","Cephalaspidea","","Haminoeoidea","Haminoeidae","","","Haminoea","vesicula","","","","native","unlisted","","confirmed","observed","2018-06-24","Karin Fletcher","PMLS","","","2018-05-30","Karolle Wall","https://www.inaturalist.org/observations/12970636","","49812","MOL"
"Hapalogaster mertensii","J.F. Brandt, 1850","","hairy crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Lithodoidea","Hapalogastridae","","","Hapalogaster","mertensii","","","","native","unlisted","","confirmed","observed","1969-02-22","Andy Lamb","PMLS","","","","","","","51635","ART"
"Harmothoe fragilis","Moore, 1910","","chocolate & white scaleworm","Animalia","Annelida","","","Polychaeta","Errantia","","Phyllodocida","Aphroditiformia","","Polynoidae","Polynoinae","","Harmothoe","fragilis","","","","native","unlisted","","reported","unobserved","2012-10-06","Andy Lamb","PMLS","","","","","","","873903","WOR"
"Hemigrapsus nudus","(Dana, 1851)","","purple shore crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Grapsoidea","Varunidae","Varuninae","","Hemigrapsus","nudus","","","","native","unlisted","","confirmed","observed","1948-06-05","","RBCM","976-01171-005","1898278739","2011-08-10","Nancy Woodham","http://www.inaturalist.org/observations/4021637","","48342","ART"
"Hemigrapsus oregonensis","(Dana, 1851)","","yellow shore crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Grapsoidea","Varunidae","Varuninae","","Hemigrapsus","oregonensis","","","","native","unlisted","","new 2016","observed","","","","","","2015-08-28","Andrew Simon","http://www.inaturalist.org/observations/2580697","","69170","ART"
"Hemilepidotus hemilepidotus","(Tilesius, 1811)","","red Irish lord","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Cottidae","","","Hemilepidotus","hemilepidotus","","","","native","SNR","","confirmed","observed","1985-07-29","Andy Lamb","PMLS","","","2015-05-16","Peter Luckham","http://www.inaturalist.org/observations/2854794","","221165","FIS"
"Henricia aspera aspera","Fisher, 1906","","ridged blood star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Spinulosacea","Spinulosida","","","Echinasteridae","","","Henricia","aspera","aspera","","","native","unlisted","","reported","unobserved","1969-02-21","Andy Lamb","PMLS","","","","","","","293168","ECH"
"Henricia leviuscula complex","","","Pacific blood star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Spinulosacea","Spinulosida","","","Echinasteridae","","","Henricia","leviuscula","complex","","","","","","confirmed","observed","1973-09-21","Andy Lamb","PMLS","","","2013-07-23","Karolle Wall","http://www.inaturalist.org/observations/3706337","","47664","ECH"
"Henricia sanguinolenta","(O.F. Müller, 1776)","","fat blood star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Spinulosacea","Spinulosida","","","Echinasteridae","","","Henricia","sanguinolenta","","","","native","unlisted","","confirmed","observed","2009-10-10","Andy Lamb","PMLS","","","2015-05-16","Peter Luckham","http://www.inaturalist.org/observations/2854681","","62364","ECH"
"Heptacarpus brevirostris","(Dana, 1852)","","stout coastal shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","","","Heptacarpus","brevirostris","","","","native","unlisted","","confirmed","observed","1976-06-20","Rita M. O'Clair","CMN","CMNC 2004-3237","","2017-05-26","Karolle Wall","https://www.inaturalist.org/observations/7674355","","63679","ART"
"Heptacarpus kincaidi","(Rathbun, 1902)","","Kincaid's shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","","","Heptacarpus","kincaidi","","","","native","unlisted","","reported","unobserved","1996-09-28","Charlie Gibbs","PMLS","","","","","","","459524","ART"
"Heptacarpus sitchensis","(J.F. Brandt in von Middendorf, 1851)","","red-banded transparent shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","","","Heptacarpus","sitchensis","","","","native","unlisted","","new 2017","observed","","","","","","2017-05-26","Karolle Wall","https://www.inaturalist.org/observations/7674367","","67627","ART"
"Heptacarpus stylus","(Stimpson, 1864)","","stiletto shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","","","Heptacarpus","stylus","","","","native","unlisted","","reported","unobserved","2006-03-05","Andy Lamb","PMLS","","","","","","","458674","ART"
"Heptacarpus tridens","(Rathbun, 1902)","","threespine shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","","","Heptacarpus","tridens","","","","native","unlisted","","reported","unobserved","1999-10-02","Andy Lamb","PMLS","","","","","","","459522","ART"
"Hermissenda crassicornis","(Eschscholtz, 1831)","","thick-horned nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Aeolidioidea","Myrrhinidae","","","Hermissenda","crassicornis","","","","native","unlisted","","confirmed","observed","1969-02-21","Andy Lamb","PMLS","","","2009-07-24","Tyson Ehlers","https://www.inaturalist.org/observations/8849417","","495552","MOL"
"Heterochone calyx","(Schulze, 1886)","","fingered goblet sponge","Animalia","Porifera","","","Hexactinellida ","Hexasterophora","","Sceptrulophora ","","","Aphrocallistidae","","","Heterochone","calyx","","","","native","unlisted","","reported","unobserved","2012","Jackson Chu","Chu (2012)","","","","","","","424648","POR"
"Heteropora alaskensis","Borg, 1933","","delicate staghorn bryozoan","Animalia","Bryozoa","","","Stenolaemata","","","Cyclostomatida","Cerioporina","","Heteroporidae","","","Heteropora","alaskensis","","","","native","unlisted","","reported","unobserved","2008-07-19","Andy Lamb","PMLS","","","","","","","873902","LOP"
"Heteropora pacifica","Borg, 1933","","northern staghorn bryozoan","Animalia","Bryozoa","","","Stenolaemata","","","Cyclostomatida","Cerioporina","","Heteroporidae","","","Heteropora","pacifica","","","","native","unlisted","","reported","unobserved","1971-08-21","Andy Lamb","PMLS","","","","","","","465163","LOP"
"Hexagrammos decagrammus","(Pallas, 1810)","","kelp greenling","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Hexagrammidae","Hexagramminae","","Hexagrammos","decagrammus","","","","native","SNR","","confirmed","observed","1982-06-08","C. E. Kasserra","CMN","CMNFI 1985-0086.4","","2017-07-07","Karolle Wall","https://www.inaturalist.org/observations/6967042","","68596","FIS"
"Hexagrammos stelleri","Tilesius, 1810","","whitespotted greenling","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Hexagrammidae","Hexagramminae","","Hexagrammos","stelleri","","","","native","SNR","","confirmed","observed","1982-06-09","K.D. Genereux","CMN","CMNFI 1985-0087.2","","2016-07-05","Karolle Wall","http://www.inaturalist.org/observations/4015063","","186849","FIS"
"Himatina trophina","(Bergh, 1890)","","red flabellina","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Coryphellidae","","","Himatina","trophina","","","","native","unlisted","","confirmed","observed","1985-08-02","Andy Lamb","PMLS","","","2009-06-21","Karolle Wall","https://www.inaturalist.org/observations/31489537","reported as Flabellina trophina; the photograph posted on iNaturalist does not appear to be what is now called Himatina trophina (kf)","633561","MOL"
"Hippasteria phrygiana","(Parelius, 1768)","","spiny red star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Goniasteridae","Hippasterinae","","Hippasteria","phrygiana","","","","native","unlisted","","reported","unobserved","1971-08-21","Andy Lamb","PMLS","","","","","","","464048","ECH"
"Homaxinella amphispicula","(Laubenfels, 1961)","","tough yellow branching sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Suberitida","","","Suberitidae","","","Homaxinella","amphispicula","","","","native","unlisted","","reported","unobserved","1999-05-04","Andy Lamb","PMLS","","","","","","misspelled Hamaxinella amphispicula","459847","POR"
"Humilaria kennerleyi","(Reeve, 1863)","","Kennerley's venus","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","Veneroidea","Veneridae","","","Humilaria","kennerleyi","","","","native","unlisted","","reported","unobserved","1958-09-05","Ian McTaggart-Cowan","RBCM","979-00318-002","1898275723","","","","","873901","MOL"
"Hyas lyratus","Dana, 1851","","Pacific lyre crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Majoidea","Oregoniidae","Oregoniinae","","Hyas","lyratus","","","","native","unlisted","","reported","unobserved","1961-05-13","Dan Quayle","RBCM","982-00207-001","1898319325","","","","","459591","ART"
"Hydractinia sp.","","","barnacle fur hydroid","Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Anthoathecata","Filifera","","Hydractiniidae","","","Hydractinia","sp.","","","","","","","reported","unobserved","2008-03-22","Andy Lamb","PMLS","","","","","","","203798","CNI"
"Hydrallmania franciscana","(Trask, 1857)","","loose spiral hydroid","Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Leptothecata","","Sertularioidea","Sertulariidae","","","Hydrallmania","franciscana","","","","native","unlisted","","reported","unobserved","2006-06-30","Andy Lamb","PMLS","","","","","","","873899","CNI"
"Hydrolagus colliei","(Lay & Bennett, 1839)","","spotted ratfish","Animalia","Chordata","Vertebrata","","Holocephali","","","Chimaeriformes","","","Chimaeridae","","","Hydrolagus","colliei","","","","native","SNR","","reported","unobserved","1971-08-21","Andy Lamb","PMLS","","","","","","","84182","FIS"
"Icelinus tenuis","Gilbert, 1890","","spotfin sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Cottidae","","","Icelinus","tenuis","","","","native","SNR","","reported","unobserved","1971-08-21","Andy Lamb","PMLS","","","","","","","222146","FIS"
"Iophon lamella","Wilson, 1904","","white reticulated sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Poecilosclerida","","","Acarnidae","","","Iophon","lamella","","","","native","unlisted","","reported","unobserved","1973-09-20","Andy Lamb","PMLS","","","","","","","196333","POR"
"Ismaila belciki","Ho, 1987","","parasitic copepod","Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Copepoda","Podoplea","Cyclopoida","Ergasilida","","Splanchnotrophidae","","","Ismaila","belciki","","","","","","","new 2022","observed","","","","","","2022-08-16","Dave Zeuss Cochrane","https://www.inaturalist.org/observations/145169491","","872210","ART"
"Isodictya rigida","(Lambe, 1893)","","orange finger sponge","Animalia","Porifera","","","Demospongiae","Heteroscleromorpha","","Poecilosclerida","","","Esperiopsidae","","","Isodictya","rigida","","","","","","","reported","unobserved","1960-12-22","W. Clemens","RBCM","981-00064-001","1898268969","","","","reported as Amphilectus rigida (GBIF); as Neoesperiopsis rigida (RBCM)","459878","POR"
"Jordania zonope","Starks, 1895","","longfin sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Cottidae","","","Jordania","zonope","","","","native","SNR","","confirmed","observed","1969-02-21","Andy Lamb","PMLS","","","2013-10-13","Peter Luckham","http://www.inaturalist.org/observations/2976049","","222465","FIS"
"Kaburakia excelsa","Bock, 1925","","giant flatworm","Animalia","Platyhelminthes","Rhabditophora","","","","","Polycladida","Acotylea","Stylochoidea","Stylochidae","","","Kaburakia","excelsa","","","","native","unlisted","","confirmed","observed","2016-07-24","Andy Lamb","PMLS","","","2019-04-27","Andrew Simon","https://www.inaturalist.org/observations/24259233","","56699","WOR"
"Katharina tunicata","(Wood, 1815)","","black leather chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae","","Katharina","tunicata","","","","native","unlisted","","confirmed","observed","1993-08-16","Andy Lamb","PMLS","","","2019-04-29","Andrew Simon","https://www.inaturalist.org/observations/24824671","","47632","MOL"
"Keenaea centifilosa","(Carpenter, 1864)","","cockle","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","Cardioidea","Cardiidae","","","Keenaea","centifilosa","","","","native","unlisted","","reported","unobserved","1958-09-05","Ian McTaggart-Cowan","RBCM","979-00327","1898273217","","","","reported as Nemocardium centifilosum (RBCM 979-00327)","962184","MOL"
"Keenocardium blandum","(Gould, 1850)","","","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","Cardioidea","Cardiidae","Clinocardiinae","","Keenocardium","blandum","","","","native","unlisted","","reported","unobserved","1959-12-11","Dan Quayle","RBCM","989-00278-017","1898304642","","","","","940598","MOL"
"Kellia suborbicularis","(Montagu, 1803)","","suborbicular kellyclam","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Galeommatida","","Galeommatoidea","Lasaeidae","","","Kellia","suborbicularis","","","","native","unlisted","","reported","unobserved","2006-06-30","Andy Lamb","PMLS","","","","","","","253475","MOL"
"Knoutsodonta jannae","(Millen, 1987)","","Janna's adalaria","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Onchidoridoidea","Onchidorididae","","","Knoutsodonta","jannae","","","","native","unlisted","","reported","unobserved","2018-06-19","Andy Lamb","PMLS","","","2009-11-15","Karin Fletcher","https://www.inaturalist.org/observations/68751512","","508447","MOL"
"Lacuna variegata","Carpenter, 1864","","variable lacuna","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Littorinoidea","Littorinidae","Lacuninae","","Lacuna","variegata","","","","native","unlisted","","reported","unobserved","2009-02-08","Andy Lamb","PMLS","","","","","","","339150","MOL"
"Lafoea dumosa","(Fleming, 1820)","","muff hydroid","Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Leptothecata","","","Lafoeidae","","","Lafoea","dumosa","","","","native","unlisted","","reported","unobserved","1985-08-02","Andy Lamb","PMLS","","","","","","","423721","CNI"
"Lagenorhynchus obliquidens","Gill, 1865","","Pacific white-sided dolphin","Animalia","Chordata","Vertebrata","","Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","","Delphinidae","","","Lagenorhynchus","obliquidens","","","","native","S4S5 (2006)","","reported","unobserved","2002-08-15","Amy Rowley","BCCSN","","","","","","","41510","MAM"
"Lebbeus eludus","Jensen, 2006","","elusive lebbeid","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","","","Lebbeus","eludus","","","","native","unlisted","","reported","unobserved","2009-05-30","Andy Lamb","PMLS","","","","","","","459480","ART"
"Lebbeus grandimanus","(Bražnikov, 1907)","","candy stripe shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","","","Lebbeus","grandimanus","","","","native","unlisted","","reported","unobserved","1996-09-28","Charlie Gibbs","PMLS","","","","","","","459598","ART"
"Lebbeus mundus","Jensen, 2006","","cleaner lebbeid","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Alpheoidea","Thoridae","","","Lebbeus","mundus","","","","native","unlisted","","reported","unobserved","2008-02-16","Andy Lamb","PMLS","","","","","","","459601","ART"
"Lepeophtheirus sp.","","","parasitic copepod","Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Copepoda","Podoplea","Siphonostomatoida","","","Caligidae","","","Lepeophtheirus","sp.","","","","","","","reported","unobserved","2008-02-03","Andy Lamb","PMLS","","","","","","","329133","ART"
"Lepeta concentrica","(Middendorff, 1848)","","ringed blind limpet","Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","Lottioidea","Lepetidae","","","Cryptobranchia","concentrica","","","","native","unlisted","","reported","unobserved","2007-10-14","Andy Lamb","PMLS","","","","","","","1240081","MOL"
"Lepidochitona sp.","","","chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Lepidochitonidae","","","Lepidochitona","sp.","","","","","","","reported","unobserved","1893-06-01","Charles Newcombe","RBCM","991-00066-001","1898303601","","","","","130883","MOL"
"Lepidopsetta bilineata","(Ayres, 1855)","","rock sole","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Pleuronectiformes","","","Pleuronectidae","Pleuronectinae","","Lepidopsetta","bilineata","","","","native","SNR","","reported","unobserved","1985-12-07","Andy Lamb","PMLS","","","","","","","183018","FIS"
"Lepidozona interstincta","(Gould, 1852)","","smooth lepidozona","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Chitonina","Chitonoidea","Ischnochitonidae","","","Lepidozona","interstincta","","","","native","unlisted","","reported","unobserved","1986-09-30","","RBCM","986-00197-069","","","","","","131231","MOL"
"Lepidozona mertensii","(Middendorff, 1847)","","Merten's chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Chitonina","Chitonoidea","Ischnochitonidae","","","Lepidozona","mertensii","","","","native","unlisted","","reported","unobserved","1995-01-17","Robert Forsyth & Tammy Forsyth","RBCM","002-00070-001","","","","","","117621","MOL"
"Lepidozona trifida","(Carpenter, 1864)","","three-rib chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Chitonina","Chitonoidea","Ischnochitonidae","","","Lepidozona","trifida","","","","native","unlisted","","reported","unobserved","1999-07-31","Charlie Gibbs","PMLS","","","","","","","500743","MOL"
"Leptasterias hexactis","(Stimpson, 1862)","","colourful six-armed star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","Asteriidae","","","Leptasterias","hexactis","","","","native","unlisted","","reported","unobserved","1993-08-16","Andy Lamb","PMLS","","","","","","","117691","ECH"
"Leptocottus armatus","Girard, 1854","","Pacific staghorn sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Cottidae","","","Leptocottus","armatus","","","","native","SNR","","reported","unobserved","1982-06-09","K.D. Genereux","CMN","CMNFI 1985-0087.3","","","","","","49163","FIS"
"Leptosynapta transgressor","Heding, 1928","","subtidal burrowing sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Paractinopoda","","Apodida","","","Synaptidae","","","Leptosynapta","transgressor","","","","native","unlisted","","reported","unobserved","2013-10-20","Andy Lamb","PMLS","","","","","","","873898","ECH"
"Leucandra heathi","Urban, 1906","","bristly vase sponge","Animalia","Porifera","","","Calcarea","Calcaronea","","Leucosolenida","","","Grantiidae","","","Leucandra","heathi","","","","native","unlisted","","reported","unobserved","1971-08-21","Andy Lamb","PMLS","","","","","","","345357","POR"
"Leucilla nuttingi","(Urban, 1902)","","stalked vase sponge","Animalia","Porifera","","","Calcarea","Calcaronea","","Leucosolenida","","","Amphoriscidae","","","Leucilla","nuttingi","","","","native","unlisted","","confirmed","observed","1985-07-29","Andy Lamb","PMLS","","","2013-10-13","Peter Luckham","http://www.inaturalist.org/observations/2975914","","117713","POR"
"Leuckartiara longicalcar","Schuchert, 2018","","","Animalia","Cnidaria","","","Hydrozoa","Hydroidolina","","Anthoathecata","Filifera","","Pandeidae","","","Leuckartiara","longicalcar","","","","native","unlisted","","new 2020","observed","","","","","","2020-05-09","catiemac","https://www.inaturalist.org/observations/57175835","","776381","CNI"
"Leucosolenia eleanor","Urban, 1906","","spaghetti sponge","Animalia","Porifera","","","Calcarea","Calcaronea","","Leucosolenida","","","Leucosoleniidae","","","Leucosolenia","eleanor","","","","native","unlisted","","reported","unobserved","2006-06-23","Andy Lamb","PMLS","","","","","","","424817","POR"
"Leucosolenia nautilia","Laubenfels, 1930","","lacy ball sponge","Animalia","Porifera","","","Calcarea","Calcaronea","","Leucosolenida","","","Leucosoleniidae","","","Leucosolenia","nautilia","","","","native","unlisted","","reported","unobserved","1994-09-10","Andy Lamb","PMLS","","","","","","","347319","POR"
"Leukoma staminea","(Conrad, 1837)","","Pacific littleneck clam","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","Veneroidea","Veneridae","Chioninae","","Leukoma","staminea","","","","native","unlisted","","confirmed","observed","2007-10-14","Andy Lamb","PMLS","","","2016-09-01","Andrew Simon","http://www.inaturalist.org/observations/4017301","","333608","MOL"
"Limacia cockerelli","(MacFarland, 1905)","","Cockerell's nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Polyceroidea","Polyceridae","Triophinae","","Limacia","cockerelli","","","","native","unlisted","","reported","unobserved","1985-12-07","Andy Lamb","PMLS","","","","","","","538830","MOL"
"Limacina helicina","(Phipps, 1774)","","helicid pteropod","Animalia","Mollusca","","","Gastropoda","Heterobranchia","","Pteropoda","Euthecosomata","Limacinoidea","Limacinidae","","","Limacina","helicina","","","","native","unlisted","","reported","unobserved","2009-04-04","Andy Lamb","PMLS","","","","","","","345356","MOL"
"Limnodriloides victoriensis","Brinkhurst & Baker, 1979","","naidid worm","Animalia","Annelida","","","Clitellata","Oligochaeta","","Haplotaxida","Tubificina","","Naididae","Limnodriloidinae","","Limnodriloides","victoriensis","","","","native","unlisted","","reported","unobserved","1979-07-05","Randy Baker","RBCM","991-00719-004","1898267514","","","","","957352","WOR"
"Liparis dennyi","Jordan & Starks, 1895","","marbled snailfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Liparidae","","","Liparis","dennyi","","","","native","SNR","","reported","unobserved","1995-02-23","Charlie Gibbs","PMLS","","","","","","","180028","FIS"
"Liparis pulchellus","Ayres, 1855","","showy snailfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Scorpaeniformes","","","Liparidae","","","Liparis","pulchellus","","","","native","SNR","","confirmed","observed","1995-02-23","Andy Lamb","PMLS","","","2013-10-13","Peter Luckham","http://www.inaturalist.org/observations/2976683","","223899","FIS"
"Lirabuccinum dirum","(Reeve, 1846)","","dire whelk","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Buccinoidea","Buccinidae","","","Lirabuccinum","dirum","","","","native","unlisted","","confirmed","observed","1985-12-07","Andy Lamb","PMLS","","","2019-05-05","Kiara Ganon","https://www.inaturalist.org/observations/24725394","","117642","MOL"
"Littorina scutulata","Gould, 1849","","checkered periwinkle","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Littorinoidea","Littorinidae","Littorininae","","Littorina","scutulata","","","","native","unlisted","","new 2016","observed","","","","","","2016-08-26","Lauren Magner","http://www.inaturalist.org/observations/3971332","","69995","MOL"
