"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Aulorhynchus flavidus","Gill, 1861","","tubesnout","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Gasterosteoidei","","Aulorhynchidae","","","Aulorhynchus","flavidus",,"",,"native","SNR",,"1994-02-27","Charlie Gibbs","PMLS","",,"2023-07-16","","iNaturalist","",,26,"confirmed","observed","",117568,"FIS"
"Beringraja binoculata","(Girard, 1855)","","big skate","Animalia","Chordata","Vertebrata","","Elasmobranchii","Neoselachii","","Rajiformes","","","Rajidae","","","Beringraja","binoculata",,"",,"native","SNR",,"1995-02-23","Charlie Gibbs","PMLS","",,"1995-02-23","Charlie Gibbs","PMLS","",,1,"reported","unobserved","",607477,"FIS"
"Brachyistius frenatus","Gill, 1862","","kelp perch","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","Embiotocidae","","","Brachyistius","frenatus",,"",,"native","SNR",,"1985-12-07","Andy Lamb","PMLS","",,"2023-08-09","","iNaturalist","",,123,"confirmed","observed","",117553,"FIS"
"Brosmophycis marginata","(Ayres, 1854)","","red brotula","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Ophidiiformes","","","Bythitidae","","","Brosmophycis","marginata",,"",,"native","SNR",,"2010-05-30","Andy Lamb","PMLS","",,"2010-05-30","Andy Lamb","PMLS","",,1,"reported","unobserved","",215459,"FIS"
"Caliraja rhina","(Jordan & Gilbert, 1880)","","longnose skate","Animalia","Chordata","Vertebrata","","Elasmobranchii","Neoselachii","","Rajiformes","","","Rajidae","","","Caliraja","rhina",,"",,"native","SNR",,"2010-11-12","Andy Lamb","PMLS","",,"2010-11-12","Andy Lamb","PMLS","",,1,"reported","unobserved","",1433668,"FIS"
"Chirolophis decoratus","(Jordan & Snyder, 1902)","","decorated warbonnet","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","Stichaeidae","Chirolophinae","","Chirolophis","decoratus",,"",,"native","SNR",,"1993-08-16","Andy Lamb","PMLS","",,"2023-08-09","","iNaturalist","",,31,"confirmed","observed","",216742,"FIS"
"Chirolophis nugator","(Jordan & Williams, 1895)","","mosshead warbonnet","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","Stichaeidae","Chirolophinae","","Chirolophis","nugator",,"",,"native","SNR",,"1981-05-31","Andy Lamb","PMLS","",,"2023-10-04","","iNaturalist","",,46,"confirmed","observed","",216743,"FIS"
"Chitonotus pugetensis","(Steindachner, 1876)","","roughback sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Psychrolutidae","Icelinae","","Chitonotus","pugetensis",,"",,"native","SNR",,"1985-12-07","Andy Lamb","PMLS","",,"2008-07-19","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",216746,"FIS"
"Citharichthys stigmaeus","Jordan & Gilbert, 1882","","speckled sanddab","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Carangiformes","Pleuronectoidei","","Cyclopsettidae","","","Citharichthys","stigmaeus",,"",,"native","SNR",,"1993-05-09","Charlie Gibbs","PMLS","",,"2023-06-18","","iNaturalist","",,20,"confirmed","observed","",117542,"FIS"
"Clevelandia ios","(Jordan & Gilbert, 1882)","","arrow goby","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Gobiiformes","","","Gobiidae","Gobionellinae","","Clevelandia","ios",,"",,"native","SNR",,"2017-05-26","","iNaturalist","",,"2017-05-26","","iNaturalist","",,1,"new 2017","observed","",117564,"FIS"
"Clinocottus acuticeps","(Gilbert, 1896)","","sharpnose sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Psychrolutidae","Oligocottinae","","Clinocottus","acuticeps",,"",,"","",,"2022-05-16","","iNaturalist","",,"2022-05-16","","iNaturalist","",,1,"new 2022","observed","",117532,"FIS"
"Clupea pallasii","Valenciennes, 1847","","Pacific herring","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Clupeiformes","Clupeoidei","","Clupeidae","","","Clupea","pallasii",,"",,"native","SNR",,"1973-09-21","Andy Lamb","PMLS","",,"2023-09-09","","iNaturalist","",,34,"confirmed","observed","",117571,"FIS"
"Cymatogaster aggregata","Gibbons, 1854","","shiner perch","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","Embiotocidae","","","Cymatogaster","aggregata",,"",,"native","SNR",,"1971-08-21","Andy Lamb","PMLS","",,"2023-08-25","","iNaturalist","",,94,"confirmed","observed","",98855,"FIS"
"Embiotoca lateralis","Agassiz, 1854","","striped seaperch","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","Embiotocidae","","","Embiotoca","lateralis",,"",,"native","SNR",,"1973-09-20","Andy Lamb","PMLS","",,"2023-10-08","","iNaturalist","",,206,"confirmed","observed","",117555,"FIS"
"Engraulis mordax","Girard, 1854","","northern anchovy","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Clupeiformes","Clupeoidei","","Engraulidae","Engraulinae","","Engraulis","mordax",,"",,"native","SNR",,"2006-12-02","Charlie Gibbs","PMLS","",,"2023-07-03","","iNaturalist","",,5,"confirmed","observed","",63770,"FIS"
"Enophrys bison","(Girard, 1854)","","buffalo sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Psychrolutidae","Myoxocephalinae","","Enophrys","bison",,"",,"native","SNR",,"1981-05-31","Andy Lamb","PMLS","",,"2023-07-09","","iNaturalist","",,30,"confirmed","observed","",117536,"FIS"
"Gadus chalcogrammus","Pallas, 1814","","walleye pollock","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Gadiformes","Gadoidei","","Gadidae","","","Gadus","chalcogrammus",,"",,"native","SNR",,"1973-09-20","Andy Lamb","PMLS","",,"2009-10-03","Jackson W.F. Chu","Chu & Leys (2010)","",,13,"confirmed","unobserved","reported as Theragra chalcogramma",614161,"FIS"
"Gadus macrocephalus","Tilesius, 1810","","Pacific cod","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Gadiformes","Gadoidei","","Gadidae","","","Gadus","macrocephalus",,"",,"native","SNR",,"1994-02-26","Charlie Gibbs","PMLS","",,"2018-05-29","","iNaturalist","",,4,"confirmed","observed","",180029,"FIS"
"Gasterosteus aculeatus","Linnaeus, 1758","","three-spined stickleback","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Gasterosteoidei","","Gasterosteidae","","","Gasterosteus","aculeatus",,"",,"native","SNR",,"2000-01-01","Keith Erickson","Erickson (2000)","",,"2023-07-21","","iNaturalist","",,11,"confirmed","observed","",48403,"FIS"
"Gobiesox maeandricus","(Girard, 1858)","","northern clingfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Gobiesociformes","","","Gobiesocidae","Gobiesocinae","","Gobiesox","maeandricus",,"",,"native","SNR",,"1995-02-23","Charlie Gibbs","PMLS","",,"2022-08-20","","iNaturalist","",,4,"confirmed","observed","",67409,"FIS"
"Hemilepidotus hemilepidotus","(Tilesius, 1811)","","red Irish lord","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Agonidae","Hemitripterinae","","Hemilepidotus","hemilepidotus",,"",,"native","SNR",,"1985-07-29","Andy Lamb","PMLS","",,"2015-05-16","","iNaturalist","",,22,"confirmed","observed","",221165,"FIS"
"Hexagrammos decagrammus","(Pallas, 1810)","","kelp greenling","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Hexagrammidae","Hexagramminae","","Hexagrammos","decagrammus",,"",,"native","SNR",,"1968-08-02","Andy Lamb","PMLS","",,"2023-09-09","","iNaturalist","",,238,"confirmed","observed","",68596,"FIS"
"Hexagrammos stelleri","Tilesius, 1810","","whitespotted greenling","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Hexagrammidae","Hexagramminae","","Hexagrammos","stelleri",,"",,"native","SNR",,"1982-06-08","Genereux, K.D.","CMN","CMNFI 1985-0087.2",,"2023-08-06","","iNaturalist","",,20,"confirmed","observed","",186849,"FIS"
"Icelinus tenuis","Gilbert, 1890","","spotfin sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Psychrolutidae","Oligocottinae","","Icelinus","tenuis",,"",,"native","SNR",,"1971-08-21","Andy Lamb","PMLS","",,"1971-08-21","Andy Lamb","PMLS","",,1,"reported","unobserved","",222146,"FIS"
"Jordania zonope","Starks, 1895","","longfin sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Jordaniidae","","","Jordania","zonope",,"",,"native","SNR",,"1969-02-21","Andy Lamb","PMLS","",,"2023-10-08","","iNaturalist","",,192,"confirmed","observed","",222465,"FIS"
"Lepidopsetta bilineata","(Ayres, 1855)","","rock sole","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Carangiformes","Pleuronectoidei","","Pleuronectidae","Pleuronectinae","","Lepidopsetta","bilineata",,"",,"native","SNR",,"1985-12-07","Andy Lamb","PMLS","",,"2023-05-27","","iNaturalist","",,14,"confirmed","observed","",183018,"FIS"
"Leptocottus armatus","Girard, 1854","","Pacific staghorn sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Cottidae","","","Leptocottus","armatus",,"",,"native","SNR",,"1982-06-08","Genereux, K.D.","CMN","CMNFI 1985-0087.3",,"2023-06-27","","iNaturalist","",,6,"confirmed","observed","",49163,"FIS"
"Liparis dennyi","Jordan & Starks, 1895","","marbled snailfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Liparidae","","","Liparis","dennyi",,"",,"native","SNR",,"1995-02-23","Charlie Gibbs","PMLS","",,"1995-02-23","Charlie Gibbs","PMLS","",,1,"reported","unobserved","",180028,"FIS"
"Liparis pulchellus","Ayres, 1855","","showy snailfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Liparidae","","","Liparis","pulchellus",,"",,"native","SNR",,"1995-02-23","Charlie Gibbs","PMLS","",,"2013-10-20","Andy Lamb","PMLS","",,4,"confirmed","observed","",223899,"FIS"
"Lumpenus sagitta","Wilimovsky, 1956","","snake prickleback","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","Lumpenidae","","","Lumpenus","sagitta",,"",,"native","SNR",,"2017-05-29","","iNaturalist","",,"2021-09-05","","iNaturalist","",,3,"new 2017","observed","",224164,"FIS"
"Lyopsetta exilis","(Jordan & Gilbert, 1880)","","slender sole","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Carangiformes","Pleuronectoidei","","Pleuronectidae","Hippoglossinae","","Lyopsetta","exilis",,"",,"native","SNR",,"2007-10-23","","iNaturalist","",,"2008-05-24","Jackson W.F. Chu","Chu & Leys (2010)","",,9,"confirmed","observed","",104926,"FIS"
"Myoxocephalus polyacanthocephalus","(Pallas, 1814)","","great sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Psychrolutidae","Myoxocephalinae","","Myoxocephalus","polyacanthocephalus",,"",,"native","SNR",,"1982-06-08","Genereux, K.D.","CMN","CMNFI 1985-0087.4",,"2021-07-23","","iNaturalist","",,4,"confirmed","observed","",47640,"FIS"
"Nautichthys oculofasciatus","(Girard, 1858)","","sailfin sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Agonidae","Hemitripterinae","","Nautichthys","oculofasciatus",,"",,"native","SNR",,"1995-02-24","Charlie Gibbs","PMLS","",,"2022-08-16","","iNaturalist","",,11,"confirmed","observed","",183019,"FIS"
"Odontopyxis trispinosa","Lockington, 1880","","pygmy poacher","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Agonidae","Bathyagoninae","","Odontopyxis","trispinosa",,"",,"native","SNR",,"2006-06-30","Andy Lamb","PMLS","",,"2018-05-18","","iNaturalist","",,5,"confirmed","observed","",226210,"FIS"
"Oligocottus maculosus","Girard, 1856","","tidepool sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Psychrolutidae","Oligocottinae","","Oligocottus","maculosus",,"",,"native","SNR",,"1960-12-21","McAllister, Donald E. | Yesaki, M.O.","CMN","CMNFI 1960-0499C.1",,"2023-08-25","","iNaturalist","",,53,"confirmed","observed","",67629,"FIS"
"Oligocottus snyderi","Greeley, 1898","","fluffy sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Psychrolutidae","Oligocottinae","","Oligocottus","snyderi",,"",,"","",,"2023-02-08","","iNaturalist","",,"2023-02-08","","iNaturalist","",,1,"new 2023","observed","",117538,"FIS"
"Oncorhynchus clarkii","(Richardson, 1836)","","cutthroat trout","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Salmoniformes","","","Salmonidae","Salmoninae","","Oncorhynchus","clarkii",,"",,"native","SNR",,"2000-01-01","Keith Erickson","Erickson (2000)","",,"2000-01-01","Keith Erickson","Erickson (2000)","",,7,"reported","unobserved","",68075,"FIS"
"Oncorhynchus gorbuscha","(Walbaum, 1792)","","pink salmon","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Salmoniformes","","","Salmonidae","Salmoninae","","Oncorhynchus","gorbuscha",,"",,"native","SNR",,"2022-05-28","","iNaturalist","",,"2022-06-01","","iNaturalist","",,2,"new 2022","observed","",107570,"FIS"
"Oncorhynchus keta","(Walbaum, 1792)","","chum salmon","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Salmoniformes","","","Salmonidae","Salmoninae","","Oncorhynchus","keta",,"",,"native","SNR",,"2013-05-17","Andy Lamb","PMLS","",,"2013-05-17","Andy Lamb","PMLS","",,1,"reported","unobserved","",107572,"FIS"
"Oncorhynchus kisutch","(Walbaum, 1792)","","coho salmon","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Salmoniformes","","","Salmonidae","Salmoninae","","Oncorhynchus","kisutch",,"",,"native","SNR",,"2000-01-01","Keith Erickson","Erickson (2000)","",,"2017-05-29","","iNaturalist","",,2,"confirmed","observed","",53692,"FIS"
"Oncorhynchus tshawytscha","(Walbaum, 1792)","","chinook salmon","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Salmoniformes","","","Salmonidae","Salmoninae","","Oncorhynchus","tshawytscha",,"",,"native","SNR",,"2017-02-12","","iNaturalist","",,"2017-02-12","","iNaturalist","",,1,"new 2017","observed","",54191,"FIS"
"Ophiodon elongatus","Girard, 1854","","lingcod","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Hexagrammidae","Ophiodontinae","","Ophiodon","elongatus",,"",,"native","SNR",,"1968-08-02","Andy Lamb","PMLS","",,"2023-10-08","","iNaturalist","",,185,"confirmed","observed","",52539,"FIS"
"Oxylebius pictus","Gill, 1862","","painted greenling","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Hexagrammidae","Oxylebiinae","","Oxylebius","pictus",,"",,"native","SNR",,"1971-08-21","Andy Lamb","PMLS","",,"2023-09-10","","iNaturalist","",,152,"confirmed","observed","",48452,"FIS"
"Parophrys vetulus","Girard, 1854","","English sole","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Carangiformes","Pleuronectoidei","","Pleuronectidae","Pleuronectinae","","Parophrys","vetulus",,"",,"native","SNR",,"1982-06-08","Ellis, J.M.","CMN","CMNFI 1985-0088.1",,"1993-05-09","Charlie Gibbs","PMLS","",,2,"reported","unobserved","",117545,"FIS"
"Phanerodon vacca","(Girard, 1855)","","pile perch","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Cichliformes","","","Embiotocidae","","","Phanerodon","vacca",,"",,"native","SNR",,"1973-09-20","Andy Lamb","PMLS","",,"2023-08-06","","iNaturalist","",,98,"confirmed","observed","reported as Damalichthys vacca",1316654,"FIS"
"Pholis clemensi","Rosenblatt, 1964","","longfin gunnel","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","Pholidae","Pholinae","","Pholis","clemensi",,"",,"native","SNR",,"1985-08-02","Andy Lamb","PMLS","",,"2023-09-10","","iNaturalist","",,6,"confirmed","observed","",67405,"FIS"
"Pholis laeta","(Cope, 1873)","","crescent gunnel","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","Pholidae","Pholinae","","Pholis","laeta",,"",,"native","SNR",,"1982-06-08","Genereux, K.D.","CMN","CMNFI 1985-0087.6",,"2023-06-19","","iNaturalist","",,32,"confirmed","observed","",67362,"FIS"
"Pholis ornata","(Girard, 1854)","","saddleback gunnel","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","Pholidae","Pholinae","","Pholis","ornata",,"",,"native","SNR",,"2022-05-16","","iNaturalist","",,"2023-06-24","","iNaturalist","",,3,"new 2022","observed","",62605,"FIS"
"Phytichthys chirus","(Jordan & Gilbert, 1880)","","ribbon prickleback","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","Stichaeidae","Xiphisterinae","","Phytichthys","chirus",,"",,"native","SNR",,"1960-12-21","McAllister, Donald E. | Yesaki, M.O.","CMN","CMNFI 1960-0499C.2",,"1960-12-21","McAllister, Donald E. | Yesaki, M.O.","CMN","CMNFI 1960-0499C.2",,1,"reported","unobserved","",228101,"FIS"
"Platichthys stellatus","(Pallas, 1787)","","starry flounder","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Carangiformes","Pleuronectoidei","","Pleuronectidae","Pleuronectinae","","Platichthys","stellatus",,"",,"native","SNR",,"1982-06-08","Ellis, J.M.","CMN","CMNFI 1985-0088.2",,"2021-03-27","","iNaturalist","",,3,"confirmed","observed","",83170,"FIS"
"Pleuronichthys coenosus","Girard, 1854","","C-O sole","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Carangiformes","Pleuronectoidei","","Pleuronectidae","Pleuronichthyinae","","Pleuronichthys","coenosus",,"",,"native","SNR",,"1996-02-24","Charlie Gibbs","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,5,"confirmed","observed","",228393,"FIS"
"Podothecus accipenserinus","(Tilesius, 1813)","","sturgeon poacher","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Agonidae","Agoninae","","Podothecus","accipenserinus",,"",,"native","SNR",,"1995-02-23","Charlie Gibbs","PMLS","",,"2023-09-03","","iNaturalist","",,2,"confirmed","observed","",228455,"FIS"
"Porichthys notatus","Girard, 1854","","plainfin midshipman","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Batrachoidiformes","","","Batrachoididae","Porichthyinae","","Porichthys","notatus",,"",,"native","SNR",,"1995-02-23","Charlie Gibbs","PMLS","",,"2023-06-04","","iNaturalist","",,15,"confirmed","observed","",60021,"FIS"
"Psychrolutes sigalutes","(Jordan & Starks, 1895)","","soft sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Psychrolutidae","Psychrolutinae","","Psychrolutes","sigalutes",,"",,"native","SNR",,"2011-09-22","","iNaturalist","",,"2011-09-22","","iNaturalist","",,1,"reported","observed","",229295,"FIS"
"Ptilichthys goodei","Bean, 1881","","quillfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","Ptilichthyidae","","","Ptilichthys","goodei",,"",,"native","SNR",,"2006-06-23","Andy Lamb","PMLS","",,"2006-06-23","Andy Lamb","PMLS","",,1,"reported","unobserved","",229394,"FIS"
"Rhamphocottus richardsonii","Günther, 1874","","grunt sculpin","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Rhamphocottidae","","","Rhamphocottus","richardsonii",,"",,"native","SNR",,"1981-05-31","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,48,"confirmed","observed","",51881,"FIS"
"Rhinogobiops nicholsii","(Bean, 1882)","","blackeye goby","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Gobiiformes","","","Gobiidae","Gobiinae","","Rhinogobiops","nicholsii",,"",,"native","SNR",,"1968-08-02","Andy Lamb","PMLS","",,"2023-10-08","","iNaturalist","",,260,"confirmed","observed","",132521,"FIS"
"Ronquilus jordani","(Gilbert, 1889)","","northern ronquil","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Zoarcoidei","","Bathymasteridae","","","Ronquilus","jordani",,"",,"native","SNR",,"1971-08-21","Andy Lamb","PMLS","",,"2019-05-04","Larry Taylor","PMLS","",,26,"confirmed","unobserved","",230312,"FIS"
"Scorpaenichthys marmoratus","(Ayres, 1854)","","cabezon","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Cottoidei","","Jordaniidae","","","Scorpaenichthys","marmoratus",,"",,"native","SNR",,"1973-09-20","Andy Lamb","PMLS","",,"2023-08-05","","iNaturalist","",,53,"confirmed","observed","",47638,"FIS"
"Sebastes auriculatus","Girard, 1854","","brown rockfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Scorpaenoidei","","Scorpaenidae","Sebastinae","","Sebastes","auriculatus",,"",,"native","SNR",,"1973-09-20","Andy Lamb","PMLS","",,"2013-10-23","Andy Lamb","PMLS","",,4,"confirmed","unobserved","",117541,"FIS"
"Sebastes caurinus","Richardson, 1844","","copper rockfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Scorpaenoidei","","Scorpaenidae","Sebastinae","","Sebastes","caurinus",,"",,"native","SNR",,"1968-08-02","Andy Lamb","PMLS","",,"2023-10-08","","iNaturalist","",,216,"confirmed","observed","",68597,"FIS"
"Sebastes diploproa","(Gilbert, 1890)","","splitnose rockfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Scorpaenoidei","","Scorpaenidae","Sebastinae","","Sebastes","diploproa",,"",,"native","SNR",,"1971-08-21","Andy Lamb","PMLS","",,"1971-08-21","Andy Lamb","PMLS","",,1,"reported","unobserved","",64448,"FIS"
"Sebastes elongatus","Ayres, 1859","","greenstriped rockfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Scorpaenoidei","","Scorpaenidae","Sebastinae","","Sebastes","elongatus",,"",,"native","SNR",,"2008-05-22","Jackson W.F. Chu","Chu & Leys (2010)","",,"2011-11-03","","iNaturalist","",,19,"confirmed","observed","",230755,"FIS"
"Sebastes emphaeus","(Starks, 1911)","","Puget Sound rockfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Scorpaenoidei","","Scorpaenidae","Sebastinae","","Sebastes","emphaeus",,"",,"native","SNR",,"1993-08-16","Andy Lamb","PMLS","",,"2023-08-09","","iNaturalist","",,112,"confirmed","observed","",64468,"FIS"
"Sebastes flavidus","(Ayres, 1862)","","yellowtail rockfish","Animalia","Chordata","Vertebrata","","Actinopterygii","","","Perciformes","Scorpaenoidei","","Scorpaenidae","Sebastinae","","Sebastes","flavidus",,"",,"native","SNR",,"1971-08-21","Andy Lamb","PMLS","",,"2022-05-28","","iNaturalist","",,40,"confirmed","observed","",64477,"FIS"
