"Taxon","Taxon.Author","Subtaxon.Author","Common.Name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Superfamily","Family","Subfamily","Tribe","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","Reporting.Status","Observation","Collected.Reported..y.m.d.","Collector.Source","Collection.List","Accession.Number","GBIF.ID","First.Observed","Observer","iNaturalist.Link","Notes","ID","Stats.Code"
"Carex arcta","Boott","","northern clustered sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","arcta","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2018-07-01","Andrew Simon","iNat:13972301","","76014","VAS"
"Carex aurea","Nutt.","","golden sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","aurea","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2022-06-12","Andrew Simon","iNat:121538452","","76017","VAS"
"Carex canescens ssp. canescens","L.","","hoary sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","canescens","","canescens","","native","S5","","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2022-06-14","Andrew Simon","iNat:121838577","","79673","VAS"
"Carex cusickii","Mack.","","Cusick's sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","cusickii","","","","native","S5","","confirmed","observed","1981-07-16","Harvey Janszen","RBCM","V113796","1949562862","2017-05-27","Judith Holm","iNat:6452705","","76028","VAS"
"Carex echinata ssp. echinata","Murray","","star sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","echinata","","echinata","","native","S5","","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2016-05-24","Lauren Magner & Andrew Simon","iNat:3296073","","79675","VAS"
"Carex echinata ssp. phyllomanica","Murray","(W. Boott) B. Boivin","coastal stellate sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","echinata","","phyllomanica","","native","S5","","reported","unobserved","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","","","iNat:","","79676","VAS"
"Carex exsiccata","L.H. Bailey","","inflated sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","exsiccata","","","","native","S5","","confirmed","observed","1978-07-26","","RBCM","V112460","1949561545","2021-07-01","Andrew Simon","iNat:85291229","Mount Galiano;Carex - Cicuta vegetation; flat ground; organic parent material ; soil development mesisol.","76036","VAS"
"Carex flava","L.","","yellow sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","flava","","","","native","S5","","reported","unobserved","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","","","iNat:","","1264456","VAS"
"Carex garberi","Fernald","","elk sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","garberi","","","","native","S5 (2019)","","new 2022","unobserved","2022-06-15","Frank Lomer","UBC","13053","","","","iNat:","","159956","VAS"
"Carex hendersonii","L.H. Bailey","","Henderson's sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","hendersonii","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-05-03","Andrew Simon","iNat:3093575","","76048","VAS"
"Carex inops ssp. inops","L.H. Bailey","","long-stoloned sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","inops",""," inops","","native","S4S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-03-22","Andrew Simon","iNat:2819492","","79677","VAS"
"Carex kelloggii var. limnophila","B.L.Wilson & R.E.Brainerd","(Holm) ","Hind's sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","kelloggii","","","limnophila","native","S4S5","","reported","unobserved","1979-06-28","Harvey Janszen","RBCM","V098003","1949547203","","","iNat:","farm field","1091402","VAS"
"Carex laeviculmis","Meinsh","","smooth-stemmed sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","laeviculmis","","","","native","S5","","new 2017","observed","","","","","","2017-05-27","Judith Holm","iNat:6457046","","76062","VAS"
"Carex lasiocarpa","Ehrh.","","slender sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","lasiocarpa","","","","native","S5","","confirmed","observed","1975-07-24","Harvey Janszen","RBCM","V083246","1949532180","2016-05-24","Lauren Magner & Andrew Simon","iNat:3296358","","76063","VAS"
"Carex leporina","L.","","oval sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","leporina","","","","native","S5","","reported","unobserved","1966-08-24","B. Turner","BABY","131","","","","iNat:","reported as C. tracyi; Retreat Cove; Shore drainage, swampy area with Juncus, grasses, Veronica, Ranuculus, open, flat. H.L. Roemer.","76067","VAS"
"Carex leptalea","Wahlenb.","","bristle-stalked sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","leptalea","","","","native","S5","","confirmed","observed","1979-07-07","Harvey Janszen","RBCM","V098006","1949546933","2017-05-27","Judith Holm","iNat:110179262","B. Wilson et al. (2008) do not recognize the distinction between subspecies; H. Janszen (2003) lists Carex leptalea ssp. pacifica though the specimen cited here is unresolved. We have deferred to Wilson et al. 2008, who state that this group requires more work, and left the taxon unresolved beyond the species rank.","76069","VAS"
"Carex leptopoda","Mack.","","short-scaled sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","leptopoda","","","","native","S5","","new 2016","observed","","","","","","2016-06-05","Andrew Simon","iNat:3404427","Carex deweyana var. deweyana historically (HJ 2001) misapplied to this taxon","76070","VAS"
"Carex livida","(Wahlenb.) Willd.","","pale sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","livida","","","","native","S5","","reported","unobserved","2000-06-12","Hans Roemer","ER 128 Inventory","","","","","iNat:","","76072","VAS"
"Carex lyngbyei","Hornem.","","Lyngbye's Sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","lyngbyei","","","","native","S5","","reported","unobserved","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","","","iNat:","","76076","VAS"
"Carex macrocephala","Willd. ex Spreng","","large-headed sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","macrocephala","","","","native","S4S5","","new 2013","observed","","","","","","2013-05-10","Felix Erhard","iNat:2583449","","160006","VAS"
"Carex obnupta","L.H. Bailey","","slough sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","obnupta","","","","native","S5","","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2015-05-04","Andrew Simon","iNat:2567953","","61000","VAS"
"Carex pachystachya","Cham. ex Steud.","","thick-headed sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","pachystachya","","","","native","S5","","reported","unobserved","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","","","iNat:","","76089","VAS"
"Carex pallescens","L.","","pale meadow sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","pallescens","","","","exotic","unlisted","","new 2018","observed","2022-06-08","Frank Lomer","UBC","12985","","2018-05-29","Andrew Simon","iNat:12944880","","160055","VAS"
"Carex pellita","Muhl. ex Willd.","","woolly sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","pellita","","","","native","S5","","new 2017","observed","","","","","","2017-06-16","Andrew Simon","iNat:6817819","","76091","VAS"
"Carex scoparia","Schkuhr ex Willd.","","pointed broom sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","scoparia","","","","native","S4 (2019)","","new 2022","observed","","","","","","2022-06-13","Adam Huggins","iNat:122335782","","76104","VAS"
"Carex sylvatica","Huds.","","European woodland sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","sylvatica","","","","exotic","unlisted","","new 2022","observed","2022-06-09","Frank Lomer","UBC","12992","","2022-06-12","Andrew Simon & Frank Lomer","iNat:121538574","","69640","VAS"
"Carex utriculata","Boott","","beaked sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","utriculata","","","","native","S5","","reported","unobserved","1979-06-28","Harvey Janszen","RBCM","V098383","1949547645","","","iNat:","","76124","VAS"
"Carex viridula ssp. viridula","Michx.","","little green sedge","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Cyperaceae","Cyperoideae","Cariceae","Carex","flava","","viridula","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2018-05-29","Andrew Simon","iNat:12944807","","79679","VAS"
"Castilleja attenuata","(A. Gray) T.I. Chuang & Heckard","","narrow-leaved paintbrush","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Orobanchaceae","","Pedicularideae","Castilleja","attenuata","","","","native","S4","","confirmed","observed","1996-05-21","Jennifer L. Penny, Charlotte E. Norris, & Harvey Janszen","RBCM","V186361","1949634759","2020-04-09","Andrew Simon","iNat:41788621","","49341","VAS"
"Castilleja hispida","Benth. ex Hook.","","harsh indian paintbrush","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Orobanchaceae","","Pedicularideae","Castilleja","hispida","","","","native","S5","","confirmed","observed","1980-05-04","V. J. Krajina","UBC","V243019","","2010-06-14","Shera Street","iNat:2635119","","128204","VAS"
"Castilleja miniata var. dixonii","Dougl. ex Hook.","(Fernald) A.Nelson & J.F.Gmel.","Dixon's Paintbrush","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Orobanchaceae","","Pedicularideae","Castilleja","miniata","","","dixonii","native","S3S4 (2015)","","new 2022","observed","","","","","","2022-06-12","Barbara Rennie","iNat:121738925","","234941","VAS"
"Ceanothus sanguineus","Pursh","","redstem ceanothus","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rhamnaceae","","","Ceanothus","sanguineus","","","","native","S5","","reported","unobserved","1995-05-11","Hans Roemer","RBCM","V186369","1949634644","","","iNat:","""Bodega Ridge; on SW rocky slope” –collection locality details vague; planted?","76197","VAS"
"Centaurea cyanus","L.","","cornflower","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Carduoideae","Cardueae","Centaurea","cyanus","","","","exotic","unlisted","","new 2016","observed","","","","","","2016-06-12","salishsea","iNat:3445649","","933404","VAS"
"Centaurium erythraea","Rafn","","common centaury","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Gentianales","","","Gentianaceae","","Chironieae","Centaurium","erythraea","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-06-24","Lauren Magner & Andrew Simon","iNat:2564068","","56236","VAS"
"Centranthus ruber","(L.) DC.","","red valerian","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Dipsacales","","","Caprifoliaceae","Valerianoideae","","Centranthus","ruber","","","","exotic","unlisted","","new 2019","observed","","","","","","2019-05-04","Kristian Sigvardsen","iNat:24543874","","57283","VAS"
"Cerastium arvense ssp. strictum","L.","(L.) Reiche","matted field chickweed","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Caryophyllaceae","Alsinoideae","Alsineae","Cerastium","arvense","","strictum","","native","S5","","confirmed","observed","1972-05-02","B. Stephens","UBC","V138583","","2011-05-14","Emma Harrower","iNat:78657697","","50847","VAS"
"Cerastium fontanum","Baumg.","","mouse-ear chickweed","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Caryophyllaceae","Alsinoideae","Alsineae","Cerastium","fontanum","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-06-05","Lauren Magner & Andrew Simon","iNat:2563618","Cerastium fontanum ssp. triviale reported by HJ (2001)","53307","VAS"
"Cerastium glomeratum","Thuill.","","sticky chickweed","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Caryophyllaceae","Alsinoideae","Alsineae","Cerastium","glomeratum","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-05-17","Andrew Simon","iNat:2621726","","52973","VAS"
"Cerastium pumilum","Curtis","","dwarf mouse-ear","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Caryophyllaceae","Alsinoideae","Alsineae","Cerastium","pumilum","","","","exotic","unlisted","","new 2017","observed","","","","","","2017-04-20","Andrew Simon","iNat:5885311","","160341","VAS"
"Cerastium tomentosum","L.","","snow-in-summer","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Caryophyllaceae","Alsinoideae","Alsineae","Cerastium","tomentosum","","","","exotic","unlisted","","new 2019","observed","","","","","","2019-06-02","Andrew Simon","iNat:26288932","","160347","VAS"
"Ceratophyllum echinatum","A. Gray","","spring hornwort","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ceratophyllales","","","Ceratophyllaceae","","","Ceratophyllum","echinatum","","","","native","S4?","","confirmed","observed","1996-05-01","Harvey Janszen, Jenifer Penny & Charlotte Norris","RBCM","V170227","1949618835","2019-05-04","Andrew Simon, Quentin Cronk, Diana Percy, Carmen Lea, Jessica Duncan & Harley Gordon","iNat:24653208","","160354","VAS"
"Chamaenerion angustifolium","(L.) Scop.","","fireweed","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Chamaenerion","angustifolium","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-05-31","Lauren Magner & Andrew Simon","iNat:2663711","","564969","VAS"
"Chenopodium album","L.","","common lamb's-quarters","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Amaranthaceae","Chenopodioideae","Chenopodieae","Chenopodium","album","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-07-31","Andrew Simon","iNat:3786976","","58127","VAS"
"Chimaphila umbellata ssp. umbellata","(L.) W.P.C. Barton","","common pipsissewa","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","Ericaceae","Monotropoideae","","Chimaphila","umbellata","","umbellata","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2011-12-22","T. Abe Lloyd","iNat:38191913","","316609","VAS"
"Cichorium intybus","L.","","chicory","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Cichorioideae","Cichorieae","Cichorium","intybus","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-07-14","Andrew Simon","iNat:3681048","","52913","VAS"
"Cicuta douglasii","(DC.) J.M. Coult. & Rose","","Douglas' water-hemlock","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","Apiaceae","Apioideae","Oenantheae","Cicuta","douglasii","","","","native","S5","","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2016-05-24","Lauren Magner & Andrew Simon","iNat:3296098","","76338","VAS"
"Cinna latifolia","(Trevir.) Griseb.","","nodding wood-reed","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Poales","","","Poaceae","Pooideae","Poeae","Cinna","latifolia","","","","native","S5","","reported","unobserved","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","","","iNat:","","76340","VAS"
"Circaea alpina","L.","","enchanter’s nightshade","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Circaea","alpina","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-05-04","Lauren Magner & Andrew Simon","iNat:2569342","","76342","VAS"
"Circaea alpina ssp. pacifica","L.","(Asch. & Magnus) P.H. Raven","Pacific enchanter's-nightshade","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Circaea","alpina","","pacifica","","native","S5","","confirmed","observed","1980-04-12","Harvey Janszen","ER 128 Inventory","","","2015-06-04","Lauren Magner & Andrew Simon","iNat:2561121","","79729","VAS"
"Cirsium arvense","(L.) Scop.","","Canada thistle","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Carduoideae","Cardueae","Cirsium","arvense","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-06-06","Lauren Magner & Andrew Simon","iNat:2563918","Cirsium arvense var. horridum also reported; here taken as synonymous","60132","VAS"
"Cirsium brevistylum","Cronquist","","short-styled thistle","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Carduoideae","Cardueae","Cirsium","brevistylum","","","","native","S5","","confirmed","observed","1986-08-16","William J. Crins","UBC","V190908","","2017-05-28","Alexander J. Wright & Andrew Simon","iNat:6409663","","52993","VAS"
"Cirsium vulgare","(Savi) Ten.","","bull thistle","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Asterales","","","Asteraceae","Carduoideae","Cardueae","Cirsium","vulgare","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-08-05","Andrew Simon","iNat:2599922","","52989","VAS"
"Clarkia amoena ssp. caurina","(Lehm.) A.Nelson & J.F.Macbr.","(Abrams ex Piper) C.L. Hitchc.","farewell-to-spring","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Clarkia","amoena","","caurina","","native","S3S4","","confirmed","observed","2004-07-12","Hans Roemer","RBCM","V192679","1949640990","2017-05-26","Andrew Simon","iNat:6411597","","235283","VAS"
"Clarkia amoena ssp. lindleyi","(Lehm.) A.Nelson & J.F.Macbr.","(Douglas) C.L. Hitchc.","farewell-to-spring","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Myrtales","","","Onagraceae","","","Clarkia","amoena","","lindleyi","","native","S3S4","","new 2017","observed","","","","","","2017-05-29","Alexander J. Wright & Andrew Simon","iNat:6434828","","235285","VAS"
"Claytonia exigua ssp. exigua","Torr. & A. Gray","","pale springbeauty","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","exigua","","exigua","","native","S4","","new 2016","observed","","","","","","2016-04-12","Marlin Stewart","iNat:2954039","","57234","VAS"
"Claytonia exigua ssp. glauca","Torr. & A. Gray","(Torr. & A. Gray) J.M.Mill. & K.L.Chambers","pallid claytonia","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","exigua","","glauca","","native","S4","","new 2017","observed","","","","","","2013-03-22","Ryan Batten","iNat:9142506","","57229","VAS"
"Claytonia parviflora","Douglas ex Hook.","","streambank springbeauty","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","parviflora","","","","native","S5","","confirmed","observed","","Kent Brothers","VMS Private List","","","2015-03-21","Lauren Magner & Andrew Simon","iNat:2605634","","58294","VAS"
"Claytonia perfoliata","Donn ex Willd.","","miner's-lettuce","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","perfoliata","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2013-04-08","Felix Erhard","iNat:2583372","","52994","VAS"
"Claytonia rubra ssp. depressa","(Howell) Tidestr.","(A. Gray) John M. Mill. & K.L. Chambers.","redstem springbeauty","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","rubra","","depressa","","native","S5","","new 2017","observed","","","","","","2017-03-25","Andrew Simon","iNat:5472855","","79751","VAS"
"Claytonia rubra ssp. rubra","(Howell) Tidestr.","","redstem springbeauty","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","rubra","","rubra","","native","S5?","","reported","unobserved","1974-04-21","Wilfred B. Schofield","UBC","V156682","","","","iNat:","","79752","VAS"
"Claytonia sibirica","L.","","Siberian miner's-lettuce","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Caryophyllales","","","Montiaceae","","","Claytonia","sibirica","","","","native","S5","","confirmed","observed","1972-05-02","B. Schwartz","UBC","V139277","","2015-05-04","Lauren Magner & Andrew Simon","iNat:2569360","","55767","VAS"
"Clematis ligusticifolia","Nutt.","","western white clematis","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","Ranunculaceae","Ranunculoideae","Anemoneae","Clematis","ligusticifolia","","","","native","S5 (2019)","","new 2020","observed","","","","","","2020-07-20","Sylvie Hawkes","iNat:54692240","","58996","VAS"
"Clematis vitalba","L.","","traveler's joy","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","Ranunculaceae","Ranunculoideae","Anemoneae","Clematis","vitalba","","","","exotic","unlisted","","new 2019","observed","","","","","","2019-07-10","Adam Huggins","iNat:28650048","","160697","VAS"
"Clinopodium douglasii","(Benth.) Kuntze","","yerba buena","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Lamiaceae","Nepetoideae","Mentheae","Clinopodium","douglasii","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2015-03-26","Andrew Simon","iNat:2588219","Reported as Satureja douglasii","53203","VAS"
"Collinsia grandiflora","Douglas ex Lindl.","","large-flowered blue-eyed Mary","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Plantaginaceae","","Cheloneae","Collinsia","grandiflora","","","","native","S4","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2011-05-14","Emma Harrower","iNat:78656632","","76409","VAS"
"Collinsia parviflora","Douglas ex Lindl.","","small-flowered blue-eyed Mary","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Lamiales","","","Plantaginaceae","","Cheloneae","Collinsia","parviflora","","","","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2013-04-05","Felix Erhard","iNat:2628114","","59013","VAS"
"Collomia heterophylla","Hook.","","vari-leaved collomia","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ericales","","","Polemoniaceae","","","Collomia","heterophylla","","","","native","S5","","confirmed","observed","1976-07-17","Harvey Janszen","RBCM","V107081","1949555895","2016-05-03","Andrew Simon","iNat:3094626","","52996","VAS"
"Comarum palustre","L.","","marsh cinquefoil","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Rosales","","","Rosaceae","Rosoideae","Potentilleae","Comarum","palustre","","","","native","S5","","confirmed","observed","1975-07-24","Angela Wood","RBCM","V097752","","2016-05-24","Lauren Magner & Andrew Simon","iNat:3296338","Reported as Potentilla palustris","62213","VAS"
"Conioselinum gmelinii","(Bray) Steud.","","Pacific hemlock-parsley","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","Apiaceae","Apioideae","","Conioselinum","gmelinii","","","","native","S5","","new 2016","observed","","","","","","2016-07-10","Andrew Simon","iNat:3652970","","160830","VAS"
"Conium maculatum","L.","","poison-hemlock","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Apiales","","","Apiaceae","Apioideae","Smyrnieae","Conium","maculatum","","","","exotic","unlisted","","new 2019","observed","2022-06-09","Frank Lomer","UBC","12993","","2019-06-15","Ed Andrusiak","iNat:27254709","","52998","VAS"
"Consolida ajacis","(L.) Schur","","rocket larkspur","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Ranunculales","","","Ranunculaceae","Ranunculoideae","Delphinieae","Consolida","ajacis","","","","exotic","unlisted","","reported","unobserved","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","","","iNat:","Reported as Consolida ambigua","76430","VAS"
"Convolvulus arvensis","L.","","field bindweed","Plantae","Tracheophyta","Angiospermae","","Magnoliopsida","","","Solanales","","","Convolvulaceae","Convolvuloideae","Convolvuleae","Convolvulus","arvensis","","","","exotic","unlisted","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2016-08-06","Sarah Tweedale","iNat:3816774","","53021","VAS"
"Corallorhiza maculata var. occidentalis","(Raf.) Raf.","(Lindl.) Ames","western spotted coralroot","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Orchidaceae","Epidendroideae","Calypsoeae","Corallorhiza","maculata","","","occidentalis","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2013-05-17","Felix Erhard","iNat:2604239","","80615","VAS"
"Corallorhiza maculata var. ozettensis","(Raf.) Raf.","Tischer","Ozette coralroot","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Orchidaceae","Epidendroideae","Calypsoeae","Corallorhiza","maculata","","","ozettensis","native","S3 (2018)","","new 2015","observed","","","","","","2015-06-05","Lauren Magner & Andrew Simon","iNat:2563709","","452199","VAS"
"Corallorhiza mertensiana","Bong.","","Pacific coralroot","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Orchidaceae","Epidendroideae","Calypsoeae","Corallorhiza","mertensiana","","","","native","S5 (2019)","","new 2022","observed","","","","","","2022-06-07","Jenny Sterling & Andrew Simon","iNat:120891212","","49444","VAS"
"Corallorhiza striata var. striata","Lindl.","","striped coralroot","Plantae","Tracheophyta","Angiospermae","","Liliopsida","","","Asparagales","","","Orchidaceae","Epidendroideae","Calypsoeae","Corallorhiza","striata","","","striata","native","S5","","confirmed","observed","2001-08-26","Harvey Janszen","Private List Aug 26 2001","","","2018-05-24","Andrew Simon & Quirin Hohendorf","iNat:12817512","","131215","VAS"
