"Taxon","Taxon.Author","Subtaxon.Author","Common.Name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Superfamily","Family","Subfamily","Tribe","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","Reporting.Status","Observation","Collected.Reported..y.m.d.","Collector.Source","Collection.List","Accession.Number","GBIF.ID","First.Observed","Observer","iNaturalist.Link","Notes","ID","Stats.Code"
"Hymenoloma crispulum","(Hedw.) Ochyra","","mountain pincushion","Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","Hymenolomataceae","","","Hymenoloma","crispulum","","","","","native","S4S5 (2015)","confirmed","observed","2015","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","2015-04-04","Andrew Simon","iNat:2567328","","154135","BRY"
"Hypnum circinale","Hook.","","coiled-leaf claw-moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Hypnaceae","","","Hypnum","circinale","","","","","native","S5","confirmed","observed","1962-06-04","Wilfred B. Schofield","UBC","B181156","","2015-03-21","Lauren Magner & Andrew Simon","iNat:2608763","","125464","BRY"
"Hypnum cupressiforme","Hedw.","","cypess-leaved plaitmoss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Hypnaceae","","","Hypnum","cupressiforme","","","","","native","S4S5 (2011)","confirmed","observed","1974-04-21","Wilfred B. Schofield","UBC","B181388","","2020-04-21","Andrew Simon","iNat:42826205","Virago Point? (north end Galiano); on rocks at and above sea level; also at Montague","163992","BRY"
"Imbribryum miniatum","(Lesq.) J.R. Spence","","red threadmoss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Imbribryum","miniatum","","","","","native","S4S5 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2017-03-12","Andrew Simon","iNat:5296349","","538114","BRY"
"Imbribryum torenii","J.R. Spence & Shevock","","threadmoss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Imbribryum","torenii","","","","","native","unlisted","new 2017","observed","","","","","","2017-03-04","Steve Joya & Andrew Simon","iNat:22644618","","622988","BRY"
"Kindbergia oregana","(Sull.) Ochyra","","Oregon beaked moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Kindbergia","oregana","","","","","native","S5","confirmed","observed","2010-01-26","Terry McIntosh, O. Scholz & K. Millard","UBC","B229525","","2009-07-08","Shera Street","iNat:2635223","","120909","BRY"
"Kindbergia praelonga","(Hedw.) Ochyra","","common feather moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Kindbergia","praelonga","","","","","native","S5","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2015-03-04","Andrew Simon","iNat:2566358","","1122172","BRY"
"Lepidozia reptans","(L.) Dumort.","","little hands liverwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Lepidoziaceae","","","Lepidozia","reptans","","","","","unlisted","unlisted","confirmed","observed","1974-04-21","Judith D. Godfrey","UBC","B74778","","2020-04-27","Andrew Simon","iNat:44093042","Georgeson Bay Road; rotting wood in stream drainage; forest; partial shade","123769","BRY"
"Leucolepis acanthoneura","(Schwägr.) Lindb.","","Menzies' tree moss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Mniaceae","","","Leucolepis","acanthoneura","","","","","native","S5? (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2015-03-21","Lauren Magner & Andrew Simon","iNat:2608775","","120870","BRY"
"Lewinskya rupestris","(Schleich. ex Schwägr.) F.Lara, Garilleti & Goffinet","","rock bristle-moss","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Lewinskya","rupestris","","","","","native","S4 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2015-03-21","Lauren Magner & Andrew Simon","iNat:2608530","","589145","BRY"
"Lophocolea bidentata","(L.) Dumort.","","crestwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Lophocoleaceae","","","Lophocolea","bidentata","","","","","unlisted","unlisted","confirmed","observed","1974-04-21","Judith D. Godfrey","UBC","B95895","","2018-04-01","Steve Joya, Olivia Lee & Andrew Simon","iNat:13879383","syn. L. cuspidata","83960","BRY"
"Lophozia incisa","(Schrad.) Dumort.","","ragged-leaf liverwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Jungermanniaceae","","","Lophozia","incisa","","","","","unlisted","unlisted","reported","unobserved","1962-06-04","Wilfred B. Schofield & F. M. Boas","UBC","B79935","","","","","","85415","BRY"
"Lophozia obtusa","(Lindb.) A. Evans","","obtuse notchwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Jungermanniaceae","","","Lophozia","obtusa","","","","","native","S3S4 (2015)","reported","unobserved","1974-04-21","Judith D. Godfrey","UBC","B80560","","","","","","164800","BRY"
"Lophozia ventricosa","(Dicks.) Dumort.","","tumid notchwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Jungermanniaceae","","","Lophozia","ventricosa","","","","","unlisted","unlisted","confirmed","observed","1962-06-04","Wilfred B. Schofield & F. M. Boas","UBC","B237112","","2018-04-01","Steve Joya, Olivia Lee & Andrew Simon","iNat:13879698","","164810","BRY"
"Mannia gracilis","(F. Weber) D. B. Schill & D.G. Long","","thin starwort","Plantae","Marchantiophyta","","","Marchantiopsida","","","Marchantiales","","","Rebouliaceae","","","Mannia","gracilis","","","","","native","S4 (2021)","new 2021","observed","","","","","","2021-04-15","Andrew Simon","iNat:74104784","","818550","BRY"
"Marsupella emarginata","(Ehrh.) Dumort.","","notched rustwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Gymnomitriaceae","","","Marsupella","emarginata","","","","","unlisted","unlisted","confirmed","observed","1962-06-04","Wilfred B. Schofield & F. M. Boas","UBC","B89417","","2020-05-04","Andrew Simon","iNat:44942165","","165172","BRY"
"Mnium spinulosum","Bruch & Schimp.","","red-mouthed leafy-moss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Mniaceae","","","Mnium","spinulosum","","","","","native","S5 (2015)","new 2018","observed","","","","","","2018-04-01","Steve Joya, Olivia Lee & Andrew Simon","iNat:10564762","","124391","BRY"
"Mylia sp.","","","liverwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Myliaceae","","","Mylia","","","","","","","","reported","unobserved","2000-06-12","Hans Roemer","ER 128 Inventory","","","","","","","154339","BRY"
"Neckera douglasii","Hook.","","Douglas’ Neckera moss","Plantae","Bryophyta","","","Bryopsida","","","Leucodontales","","","Neckeraceae","","","Neckera","douglasii","","","","","native","S4S5 (2011)","confirmed","observed","2015","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","2015-03-27","Lauren Magner & Andrew Simon","iNat:2575119","","69912","BRY"
"Neckera menziesii","Drumm.","","Menzies’ Metaneckera","Plantae","Bryophyta","","","Bryopsida","","","Leucodontales","","","Neckeraceae","","","Neckera","menziesii","","","","","native","S4S5 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2016-03-10","Lauren Magner & Andrew Simon","iNat:2767797","","1149640","BRY"
"Niphotrichum elongatum","(Ehrh. ex Frisvoll) Bednarek-Ochyra & Ochyra","","long fringe-moss","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Grimmiaceae","","","Niphotrichum","elongatum","","","","","native","S4S5","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2015-03-21","Lauren Magner & Andrew Simon","iNat:2608522","","","BRY"
"Nogopterium gracile","(Hedw.) Crosby & W.R. Buck","","bird's-foot wing-moss","Plantae","Bryophyta","","","Bryopsida","","","Leucodontales","","","Leucodontaceae","","","Nogopterium","gracile","","","","","native","S2 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2017-05-13","Andrew Simon","iNat:6217934","","518546","BRY"
"Orthotrichum columbicum","Mitt.","","","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Orthotrichum","columbicum","","","","","unlisted","unlisted","new 2017","observed","","","","","","2017-06-20","Andrew Simon","iNat:7280594","","524294","BRY"
"Orthotrichum consimile","Mitt.","","bristle-moss","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Orthotrichum","consimile","","","","","native","S4S5 (2015)","new 2016","observed","","","","","","2016-10-04","Andrew Simon","iNat:4282586","","165946","BRY"
"Orthotrichum pulchellum","Brunt.","","elegant bristle-moss","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Orthotrichum","pulchellum","","","","","native","S3S4 (2015)","new 2017","observed","","","","","","2017-03-14","Andrew Simon","iNat:5309832","","165965","BRY"
"Pellia neesiana","(Gottsche) Limpr.","","ring pellia","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Pelliales","","","Pelliaceae","","","Pellia","neesiana","","","","","native","S4 (2021)","new 2017","observed","","","","","","2017-05-27","Alexander J. Wright","iNat:6411241","","56461","BRY"
"Philonotis capillaris","Lindb.","","apple-moss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bartramiaceae","","","Philonotis","capillaris","","","","","native","S4 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2017-12-31","Andrew Simon","iNat:9328978","","123642","BRY"
"Philonotis fontana","(Hedw.) Brid.","","fountain apple-moss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bartramiaceae","","","Philonotis","fontana","","","","","native","S5","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2017-03-30","Andrew Simon","iNat:5922794","","133809","BRY"
"Plagiochila porelloides","(Torr. ex Nees) Lindbenb.","","cedar shake liverwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Plagiochilaceae","","","Plagiochila","porelloides","","","","","unlisted","unlisted","reported","unobserved","2010-04-17","Kent Brothers","VMS","","","","","","","123945","BRY"
"Plagiomnium insigne","(Mitt.) T.J. Kop.","","badge moss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Mniaceae","","","Plagiomnium","insigne","","","","","native","S4S5","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2014-09-27","Andrew Simon","iNat:2632416","","122705","BRY"
"Plagiomnium venustum","(Mitt.) T.J. Kop.","","magnificent moss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Mniaceae","","","Plagiomnium","venustum","","","","","native","S4S5 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2015-03-28","Lauren Magner & Andrew Simon","iNat:2663660","","126179","BRY"
"Plagiothecium denticulatum","(Hedwig) Bruch, Schimper & W. Gümbel","","dentate silk-moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Plagiotheciaceae","","","Plagiothecium","denticulatum","","","","","native","S4S5 (2015)","new 2021","observed","","","","","","2021-11-03","Randal Mindell","iNat:100262258","","166993","BRY"
"Plagiothecium laetum","Schimp.","","bright silk-moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Plagiotheciaceae","","","Plagiothecium","laetum","","","","","native","S4S5 (2015)","new 2021","observed","","","","","","2021-05-05","Andrew Simon","iNat:83038986","","123563","BRY"
"Plagiothecium undulatum","(Hedw.) Schimp.","","waved silk-moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Plagiotheciaceae","","","Plagiothecium","undulatum","","","","","native","S4 (2015)","confirmed","observed","2014","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","2015-03-27","Lauren Magner & Andrew Simon","iNat:2575128","","123586","BRY"
"Plenogemma phyllantha","(Brid.) Sawicki, Plášek & Ochyra","","frizzled pincushion","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Plenogemma","phyllantha","","","","","native","S4S5 (2015)","confirmed","observed","1962-06-04","Wilfred B. Schofield & F. M. Boas","UBC","B134325","","2020-04-30","Andrew Simon","iNat:44459097","","1123493","BRY"
"Pleuridium acuminatum","Lindb.","","awl-leaved earthmoss","Plantae","Bryophyta","","","Bryopsida","","","Dicranales","","","Ditrichaceae","","","Pleuridium","acuminatum","","","","","native","SU (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2018-04-01","Steve Joya, Olivia Lee & Andrew Simon","iNat:10564444","","127427","BRY"
"Pleurozium schreberi","(Willd. ex Brid.) Mitt.","","red-stemmed feather moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Hylocomiaceae","","","Pleurozium","schreberi","","","","","native","S5 (2015)","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2016-01-24","Andrew Simon","iNat:2615499","","130677","BRY"
"Pohlia annotina","(Hedw.) Lindb.","","pale-fruited threadmoss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Pohlia","annotina","","","","","native","S4 (2015)","reported","unobserved","1962-06-04","Wilfred B. Schofield & F. M. Boas","UBC","B151533","","","","","S Strait of Georgia, McLure Road, near Quadra Hill","167124","BRY"
"Polytrichum commune","Hedw.","","common haircap moss","Plantae","Bryophyta","","","Bryopsida","","","Polytrichales","","","Polytrichaceae","","","Polytrichum","commune","","","","","native","S5 (2015)","reported","unobserved","1964-05-03","Wilfred B. Schofield","UBC","B106132","","","","","","68293","BRY"
"Polytrichum juniperinum","Hedw.","","juniper haircap moss","Plantae","Bryophyta","","","Bryopsida","","","Polytrichales","","","Polytrichaceae","","","Polytrichum","juniperinum","","","","","native","S5 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2014-02-11","L. Hurteau","iNat:16788083","","68286","BRY"
"Polytrichum piliferum","Hedw.","","bristly haircap moss","Plantae","Bryophyta","","","Bryopsida","","","Polytrichales","","","Polytrichaceae","","","Polytrichum","piliferum","","","","","native","S5 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2015-03-27","Lauren Magner & Andrew Simon","iNat:2575106","","67905","BRY"
"Porella cordaeana","(Huebener) Moore","","cliff scalewort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Porellaceae","","","Porella","cordaeana","","","","","native","S5? (2015)","confirmed","observed","1962-06-04","Wilfred B. Schofield & Frank M. Boas","UBC","B119899","","2019-01-20","Andrew Simon","iNat:19775494","","67839","BRY"
"Porella navicularis","(Lehm. & Lindenb.) Pfeiff.","","tree ruffle liverwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Porellaceae","","","Porella","navicularis","","","","","native","S5","confirmed","observed","2010-04-17","Kent Brothers","VMS","","","2015-03-27","Lauren Magner & Andrew Simon","iNat:2575121","","55255","BRY"
"Porotrichum bigelovii","(Sull.) Kindb.","","Bigelow’s porotrichum moss","Plantae","Bryophyta","","","Bryopsida","","","Leucodontales","","","Neckeraceae","","","Porotrichum","bigelovii","","","","","native","S4S5 (2015)","confirmed","observed","2015","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","2016-05-29","Sarah Tweedale & Andrew Simon","iNat:3343438","","67841","BRY"
"Pseudisothecium cristatum","(Hampe) Ignatova, Fedosov & Ignatov","","isothecium moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Pseudisothecium","cristatum","","","","","native","S4","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2015-03-26","Andrew Simon","iNat:2588114","","1262637","BRY"
"Pseudisothecium stoloniferum","(Brid.) Grout","","cat's tail moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Pseudisothecium","stoloniferum","","","","","native","S4S5","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2015-09-27","Andrew Simon","iNat:2632499","","1262643","BRY"
"Pseudobraunia californica","(Lesq.) Broth.","","California Pseudobraunia moss","Plantae","Bryophyta","","","Bryopsida","","","Leucodontales","","","Hedwigiaceae","","","Pseudobraunia","californica","","","","","native","S3S4 (2015)","new 2017","observed","","","","","","2017-05-13","Andrew Simon & Steve Joya","iNat:6217959","","156472","BRY"
"Pseudoscleropodium purum","(Hedw.) M. Fleisch.","","neat feather-moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Pseudoscleropodium","purum","","","","","exotic","unlisted","confirmed","observed","1974-04-21","Wilfred B. Schofield","UBC","B151546","","2016-03-10","Lauren Magner & Andrew Simon","iNat:2767783","","123645","BRY"
"Pseudotaxiphyllum elegans","(Brid.) Z. Iwats.","","elegant silk-moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Plagiotheciaceae","","","Pseudotaxiphyllum","elegans","","","","","native","S4S5 (2015)","new 2020","observed","","","","","","2020-04-30","Andrew Simon","iNat:44439264","","67917","BRY"
"Ptilidium californicum","(Austin) Underw.","","Pacific fuzzwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Ptilidiaceae","","","Ptilidium","californicum","","","","","native","S5? (2015)","reported","unobserved","1962-06-04","Wilfred B. Schofield & F. M. Boas","UBC","B65612","","","","","S Strait of George; base of “Quadra” Hill","129002","BRY"
"Ptychomitrium gardneri","Lesq.","","Gardner’s Ptychomitrium moss","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Ptychomitriaceae","","","Ptychomitrium","gardneri","","","","","native","S3S4 (2015)","reported","unobserved","1974-04-21","Wilfred B. Schofield","UBC","B149847","","","","","north of Cook Rd.","167566","BRY"
"Ptychostomum capillare","(Hedw.) D. T. Holyoak & N. Pedersen","","capillary threadmoss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Ptychostomum","capillare","","","","","native","S4S5 (2015)","confirmed","observed","2014","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","2016-12-22","Andrew Simon","iNat:4838174","","1121982","BRY"
"Ptychostomum pseudotriquetrum","(Hedwig) J. R. Spence & H. P. Ramsay ex Holyoak & N. Pedersen","","threadmoss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Ptychostomum","pseudotriquetrum","","","","","native","S5 (2015)","confirmed","observed","2017-05-13","Olivia Lee","UBC","B233234","","2016-10-23","Andrew Simon","iNat:4425667","","68300","BRY"
"Pulvigera lyellii","Hook. & Taylor","","Lyell's bristle-moss","Plantae","Bryophyta","","","Bryopsida","","","Orthotrichales","","","Orthotrichaceae","","","Pulvigera","lyellii","","","","","native","S4S5 (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2015-03-09","Andrew Simon","iNat:2572186","","1123491","BRY"
"Racomitrium lanuginosum","(Hedw.) Brid.","","woolly fringe-moss","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Grimmiaceae","","","Racomitrium","lanuginosum","","","","","native","S3S5 (2015)","confirmed","observed","2014","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","2015-03-28","Lauren Magner & Andrew Simon","iNat:2663632","","167684","BRY"
"Radula bolanderi","Gottsche ex Steph.","","scalewort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Porellales","","","Radulaceae","","","Radula","bolanderi","","","","","native","S4 (2021)","new 2021","observed","","","","","","2021-10-23","Daniel Tucker","iNat:99661786","","167702","BRY"
"Radula complanata","(L.) Dumort.","","flat-leaved scalewort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Porellales","","","Radulaceae","","","Radula","complanata","","","","","native","S4 (2021)","new 2020","observed","","","","","","2020-07-13","Andrew Simon","iNat:53064686","","67842","BRY"
"Rhizomnium glabrescens","(Kindb.) T.J. Kop.","","fan moss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Mniaceae","","","Rhizomnium","glabrescens","","","","","native","S4S5","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2015-03-04","Lauren Magner & Andrew Simon","iNat:2568990","","85421","BRY"
"Rhytidiadelphus loreus","(Hedw.) Warnst.","","lanky moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Hylocomiaceae","","","Rhytidiadelphus","loreus","","","","","native","S5","confirmed","observed","2015","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","2015-03-21","Lauren Magner & Andrew Simon","iNat:2605256","","124422","BRY"
"Rhytidiadelphus squarrosus","(Hedw.) Warnst.","","square gooseneck moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Hylocomiaceae","","","Rhytidiadelphus","squarrosus","","","","","native","S5 (2015)","confirmed","observed","1962-06-04","Frank M. Boas & Wilfred B. Schofield","WTU","B-038847","","2016-02-16","Andrew Simon","iNat:2692275","","123754","BRY"
"Riccardia chamedryfolia","(With.) Grolle","","coral moss","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Metzgeriales","","","Aneuraceae","","","Riccardia","chamedryfolia","","","","","native","S3 (2021)","new 2021","observed","","","","","","2021-10-23","Daniel Tucker","iNat:99661788","","56462","BRY"
"Riccia beyrichiana","Hampe ex Lehm.","","crystalwort","Plantae","Marchantiophyta","","","Marchantiopsida","","","Marchantiales","","","Ricciaceae","","","Riccia","beyrichiana","","","","","native","S2S3 (2015)","confirmed","observed","1981-04-02","Wilfred B. Schofield","UBC","B23945","","2021-05-03","Andrew Simon","iNat:79240744","near Sturdies Bay","56409","BRY"
"Riccia fluitans","L.","","floating crystalwort","Plantae","Marchantiophyta","","","Marchantiopsida","","","Marchantiales","","","Ricciaceae","","","Riccia","fluitans","","","","","unlisted","unlisted","confirmed","observed","2000-06-12","Hans Roemer","ER 128 Inventory","","","2017-04-07","Judith Holm","iNat:5640391","","56415","BRY"
"Riccia sorocarpa","Bisch.","","common crystalwort","Plantae","Marchantiophyta","","","Marchantiopsida","","","Marchantiales","","","Ricciaceae","","","Riccia","sorocarpa","","","","","native","S4S5 (2015)","confirmed","observed","1981-04-02","Wilfred B. Schofield","UBC","B23943","","2021-10-23","Daniel Tucker","iNat:99661802","near Sturdies Bay","56420","BRY"
"Ricciocarpos natans","L. (Corda)","","purple-fringed Riccia","Plantae","Marchantiophyta","","","Marchantiopsida","","","Marchantiales","","","Ricciaceae","","","Ricciocarpos","natans","","","","","unlisted","unlisted","new 2016","observed","","","","","","2016-06-05","Andrew Simon","iNat:3672171","","56422","BRY"
"Rosulabryum canariense","(Brid.) Ochyra","","robust threadmoss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Rosulabryum","canariense","","","","","native","S4S5 (2015)","new 2017","observed","","","","","","2017-02-11","Andrew Simon","iNat:5095101","","481178","BRY"
"Rosulabryum erythroloma","(Kindb.) J.R. Spence","","","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Rosulabryum","erythroloma","","","","","native","S2S3 (2011)","new 2020","observed","","","","","","2020-04-30","Andrew Simon","iNat:44442516","","520737","BRY"
"Rosulabryum torquescens","(Bruch ex De Not.) J.R. Spence","","twisted threadmoss","Plantae","Bryophyta","","","Bryopsida","","","Bryales","","","Bryaceae","","","Rosulabryum","torquescens","","","","","native","S4S5 (2011)","reported","unobserved","1962-06-03","Wilfred B. Schofield","UBC","B103508","","","","","","466642","BRY"
"Scapania americana","K. Müller","","American earwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Scapaniaceae","","","Scapania","americana","","","","","unlisted","unlisted","confirmed","observed","1974-04-21","Judith D. Godfrey, G.A. Godfrey & Wilfred B. Schofield","UBC","B92060","","2018-02-16","Andrew Simon","iNat:13795634","","168492","BRY"
"Scapania bolanderi","Austin","","yellow-ladle earwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Scapaniaceae","","","Scapania","bolanderi","","","","","native","S5 (2015)","confirmed","observed","1974-04-21","Judith D. Godfrey, G.A. Godfrey & Wilfred B. Schofield","UBC","B92346","","2017-03-10","Andrew Simon","iNat:5280802","","123692","BRY"
"Scapania undulata","(L.) Dumort.","","water earwort","Plantae","Marchantiophyta","","","Jungermanniopsida","","","Jungermanniales","","","Scapaniaceae","","","Scapania","undulata","","","","","unlisted","unlisted","confirmed","observed","1974-04-21","Judith D. Godfrey","UBC","B93951","","2019-05-04","Steve Joya, Olivia Lee & Andrew Simon","iNat:24653183","","123973","BRY"
"Schistidium maritimum","(Turner ex Robt. Scott) Bruch & Schimp","","seaside Grimmia","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Grimmiaceae","","","Schistidium","maritimum","","","","","native","S4S5 (2015)","confirmed","observed","2015","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","2015-03-21","Lauren Magner & Andrew Simon","iNat:2608657","","168578","BRY"
"Schistidium pulchrum","H.H. Blom","","showy bloom moss","Plantae","Bryophyta","","","Bryopsida","","","Grimmiales","","","Grimmiaceae","","","Schistidium","pulchrum","","","","","native","S3 (2015)","reported","unobserved","2012-06-09","Terry McIntosh","UBC","B229138","","","","","","168582","BRY"
"Schistostega pennata","(Hedw.) F. Weber & D. Mohr","","luminous moss","Plantae","Bryophyta","","","Bryopsida","","","Schistostegiales","","","Schistostegaceae","","","Schistostega","pennata","","","","","native","S4 (2015)","reported","unobserved","2012-05-12","Kent Brothers","VMS","","","","","","","168594","BRY"
"Scleropodium cespitans","L.F. Koch","","tufted feather-moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Scleropodium","cespitans","","","","","native","S4S5 (2015)","new 2020","observed","","","","","","2020-04-10","Andrew Simon","iNat:41881707","","67909","BRY"
"Scleropodium obtusifolium","(Mitt.) Kindb.","","blunt-leaved Scleropodium","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Scleropodium","obtusifolium","","","","","native","S4S5 (2015)","confirmed","observed","2015","Terry McIntosh","Bryophytes and Lichens from Galiano Island 2010–2015","","","2015-03-04","Andrew Simon","iNat:2566343","","123794","BRY"
"Scleropodium touretii","(Brid.) L.F. Koch","","glasswort feather-moss","Plantae","Bryophyta","","","Bryopsida","","","Hypnales","","","Brachytheciaceae","","","Scleropodium","touretii","","","","","native","S4? (2015)","confirmed","observed","2010-01-26","Terry McIntosh","Bryos and Lichens of Mt Sutil Inventory 2010","","","2016-10-23","Andrew Simon","iNat:4425675","","67907","BRY"
"Sphaerocarpos texanus","Austin","","Texas balloon-wort","Plantae","Marchantiophyta","","","Marchantiopsida","","","Sphaerocarpales","","","Sphaerocarpaceae","","","Sphaerocarpos","texanus","","","","","native","S2 (2005)","new 2013","observed","","","","","","2013-03-22","Ryan Batten","iNat:5304375","","56436","BRY"
