"","iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"524","Larus glaucescens",4399,"Larus glaucescens",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Larus","glaucescens","iNat:20044085",48.900213,-123.407007,"2019-02-02",NA,NA,"Andrew Simon","false","research",46
"525","Melanitta perspicillata",7036,"Melanitta perspicillata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Melanitta","perspicillata","iNat:20044089",48.896442,-123.402321,"2019-02-02",NA,NA,"Andrew Simon","false","research",31
"526","Calidris virgata",339592,"Calidris virgata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Scolopacidae","","","Calidris","virgata","iNat:20067277",48.907688,-123.373038,"2019-02-03",NA,NA,"Christelle Mailhe","false","research",9
"527","Melanitta perspicillata",7036,"Melanitta perspicillata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Melanitta","perspicillata","iNat:20084530",48.894395,-123.408403,"2019-02-04",NA,NA,"Nomadkris","false","research",5
"528","Histrionicus histrionicus",7111,"Histrionicus histrionicus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Histrionicus","histrionicus","iNat:20084710",48.894845,-123.409303,"2019-02-04",NA,NA,"Nomadkris","false","research",5
"529","Ixoreus naevius",145088,"Ixoreus naevius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Ixoreus","naevius","iNat:20194536",48.897445,-123.339671,"2019-02-07",NA,NA,"","false","research",35
"530","Catharus guttatus",12890,"Catharus guttatus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Catharus","guttatus","iNat:20237125",48.868774,-123.34613,"2019-02-09",NA,NA,"Andrew Simon","false","research",21
"531","Calidris virgata",339592,"Calidris virgata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Scolopacidae","","","Calidris","virgata","iNat:20237126",48.980301,-123.537548,"2019-02-09",NA,NA,"Andrew Simon","false","research",104
"532","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:20313584",48.8665,-123.350669,"2019-02-12",NA,NA,"Andrew Simon","false","research",179
"533","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:20378021",48.86834,-123.346912,"2019-02-11",NA,NA,"Andrew Simon","false","research",30
"534","Ixoreus naevius",145088,"Ixoreus naevius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Ixoreus","naevius","iNat:20378022",48.870636,-123.349162,"2019-02-11",NA,NA,"Andrew Simon","false","research",107
"535","Histrionicus histrionicus",7111,"Histrionicus histrionicus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Histrionicus","histrionicus","iNat:20406276",48.885238,-123.326917,"2019-02-17",NA,NA,"Donna Talluto","false","research",61
"536","Mergus serrator",6996,"Mergus serrator",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Mergus","serrator","iNat:20500426",48.874869,-123.293246,"2019-02-19",NA,NA,"Andrew Simon","false","research",158
"537","Urile pelagicus",1289605,"Urile pelagicus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Suliformes","","","","Phalacrocoracidae","","","Urile","pelagicus","iNat:20500427",48.874869,-123.293246,"2019-02-19",NA,NA,"Andrew Simon","false","research",158
"538","Nannopterum auritum",1454382,"Nannopterum auritum",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Suliformes","","","","Phalacrocoracidae","","","Nannopterum","auritum","iNat:20522345",48.874325,-123.292721,"2019-02-20",NA,NA,"Andrew Simon","false","research",144
"539","Ixoreus naevius",145088,"Ixoreus naevius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Ixoreus","naevius","iNat:20536220",48.886386,-123.352647,"2019-02-19",NA,NA,"","false","research",174
"540","Ixoreus naevius",145088,"Ixoreus naevius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Ixoreus","naevius","iNat:20559098",48.868961,-123.34164,"2019-02-22",NA,NA,"Andrew Simon","false","research",136
"541","Regulus satrapa",117100,"Regulus satrapa",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Regulidae","","","Regulus","satrapa","iNat:20559099",48.867662,-123.333915,"2019-02-22",NA,NA,"Andrew Simon","false","research",98
"542","Junco hyemalis",10094,"Junco hyemalis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:20559102",48.864559,-123.326017,"2019-02-22",NA,NA,"Andrew Simon","false","research",149
"543","Certhia americana",7458,"Certhia americana",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Certhiidae","","","Certhia","americana","iNat:20559104",48.867902,-123.340116,"2019-02-22",NA,NA,"Andrew Simon","false","research",71
"544","Ixoreus naevius",145088,"Ixoreus naevius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Ixoreus","naevius","iNat:20559105",48.869207,-123.343012,"2019-02-22",NA,NA,"Andrew Simon","false","research",92
"545","Calypte anna",6317,"Calypte anna",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Caprimulgiformes","","","","Trochilidae","","","Calypte","anna","iNat:20571068",48.878394,-123.320055,"2019-02-22",NA,NA,"Andrew Simon","false","research",26
"546","Zonotrichia atricapilla",9185,"Zonotrichia atricapilla",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","atricapilla","iNat:20571069",48.87812,-123.320589,"2019-02-22",NA,NA,"Andrew Simon","false","research",42
"547","Zonotrichia atricapilla",9185,"Zonotrichia atricapilla",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","atricapilla","iNat:20571070",48.87812,-123.320589,"2019-02-22",NA,NA,"Andrew Simon","false","research",42
"548","Junco hyemalis",10094,"Junco hyemalis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:20571074",48.87812,-123.320589,"2019-02-22",NA,NA,"Andrew Simon","false","research",42
"549","Zonotrichia atricapilla",9185,"Zonotrichia atricapilla",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","atricapilla","iNat:20571077",48.87812,-123.320589,"2019-02-22",NA,NA,"Andrew Simon","false","research",42
"550","Pipilo maculatus",9420,"Pipilo maculatus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Pipilo","maculatus","iNat:20571081",48.87812,-123.320589,"2019-02-22",NA,NA,"Andrew Simon","false","research",42
"551","Colaptes auratus",18236,"Colaptes auratus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","","Picidae","","","Colaptes","auratus","iNat:20571094",48.878843,-123.319533,"2019-02-22",NA,NA,"Andrew Simon","false","research",23
"552","Regulus satrapa",117100,"Regulus satrapa",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Regulidae","","","Regulus","satrapa","iNat:20571103",48.890621,-123.346866,"2019-02-22",NA,NA,"Andrew Simon","false","research",30
"553","Vireo huttoni",17375,"Vireo huttoni",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Vireonidae","","","Vireo","huttoni","iNat:20571106",48.890285,-123.346709,"2019-02-22",NA,NA,"Andrew Simon","false","research",18
"554","Certhia americana",7458,"Certhia americana",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Certhiidae","","","Certhia","americana","iNat:20571112",48.890285,-123.346709,"2019-02-22",NA,NA,"Andrew Simon","false","research",18
"555","Corthylio calendula",1289388,"Corthylio calendula",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Regulidae","","","Corthylio","calendula","iNat:20571119",48.890285,-123.346709,"2019-02-22",NA,NA,"Andrew Simon","false","research",18
"556","Corvus corax",8010,"Corvus corax",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Corvidae","","","Corvus","corax","iNat:20707098",48.868632,-123.346319,"2019-02-23",NA,NA,"Andrew Simon","false","research",63
"557","Junco hyemalis",10094,"Junco hyemalis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:20707114",48.868632,-123.346319,"2019-02-23",NA,NA,"Andrew Simon","false","research",63
"558","Pipilo maculatus",9420,"Pipilo maculatus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Pipilo","maculatus","iNat:20738972",48.883197,-123.351002,"2019-02-24",NA,NA,"Andrew Simon","false","research",155
"559","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:20738973",48.883197,-123.351002,"2019-02-24",NA,NA,"Andrew Simon","false","research",155
"560","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:20738974",48.883197,-123.351002,"2019-02-24",NA,NA,"Andrew Simon","false","research",155
"561","Colaptes auratus",18236,"Colaptes auratus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","","Picidae","","","Colaptes","auratus","iNat:20738976",48.884659,-123.350954,"2019-02-24",NA,NA,"Andrew Simon","false","research",224
"562","Junco hyemalis",10094,"Junco hyemalis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:20738978",48.892044,-123.376068,"2019-02-24",NA,NA,"Andrew Simon","false","research",54
"563","Melospiza melodia",9100,"Melospiza melodia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Melospiza","melodia","iNat:20738983",48.892044,-123.376068,"2019-02-24",NA,NA,"Andrew Simon","false","research",54
"564","Poecile rufescens",144820,"Poecile rufescens",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Paridae","","","Poecile","rufescens","iNat:20738985",48.889186,-123.375234,"2019-02-24",NA,NA,"Andrew Simon","false","research",51
"565","Corvus corax",8010,"Corvus corax",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Corvidae","","","Corvus","corax","iNat:20738986",48.887915,-123.376608,"2019-02-24",NA,NA,"Andrew Simon","false","research",145
"566","Larus",4343,"Larus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Larus","","iNat:20738989",48.94161,-123.502649,"2019-02-24",NA,NA,"Andrew Simon","false","needs_id",32
"567","Bucephala albeola",6993,"Bucephala albeola",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","albeola","iNat:20738990",48.940362,-123.501882,"2019-02-24",NA,NA,"Andrew Simon","false","research",40
"568","Sphyrapicus ruber",18464,"Sphyrapicus ruber",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","","Picidae","","","Sphyrapicus","ruber","iNat:20738991",48.941716,-123.501081,"2019-02-24",NA,NA,"Andrew Simon","false","research",40
"569","Troglodytes pacificus",144882,"Troglodytes pacificus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Troglodytidae","","","Troglodytes","pacificus","iNat:20743199",48.910003,-123.395784,"2019-02-24",NA,NA,"Nomadkris","false","research",123
"570","Bucephala islandica",6994,"Bucephala islandica",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","islandica","iNat:20762880",48.939444,-123.501477,"2019-02-25",NA,NA,"Donna Talluto","false","research",61
"571","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:20771581",48.871457,-123.320843,"2019-02-25",NA,NA,"Andrew Simon","false","research",29
"572","Haliaeetus leucocephalus",5305,"Haliaeetus leucocephalus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Accipitriformes","","","","Accipitridae","","","Haliaeetus","leucocephalus","iNat:20771582",48.872039,-123.310796,"2019-02-25",NA,NA,"Andrew Simon","false","research",62
"573","Larus glaucescens",4399,"Larus glaucescens",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Larus","glaucescens","iNat:20771583",48.872039,-123.310796,"2019-02-25",NA,NA,"Andrew Simon","false","research",62
"574","Branta canadensis",7089,"Branta canadensis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Branta","canadensis","iNat:20771584",48.88036,-123.348722,"2019-02-25",NA,NA,"Andrew Simon","false","research",136
"575","Gavia immer",4626,"Gavia immer",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Gaviiformes","","","","Gaviidae","","","Gavia","immer","iNat:20772040",48.989789,-123.579993,"2018-04-18",NA,NA,"Jonah Timms","false","research",61
"576","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:20821011",48.879049,-123.318486,"2019-02-27",NA,NA,"Andrew Simon","false","research",23
"577","Mergus merganser",7004,"Mergus merganser",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Mergus","merganser","iNat:20842803",48.859119,-123.348089,"2019-02-28",NA,NA,"Andrew Simon","false","research",656
"578","Larus",4343,"Larus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Larus","","iNat:20842804",48.859119,-123.348089,"2019-02-28",NA,NA,"Andrew Simon","false","needs_id",656
"579","Bucephala albeola",6993,"Bucephala albeola",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","albeola","iNat:20842805",48.859119,-123.348089,"2019-02-28",NA,NA,"Andrew Simon","false","research",656
"580","Chroicocephalus philadelphia",144502,"Chroicocephalus philadelphia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Chroicocephalus","philadelphia","iNat:20842806",48.859119,-123.348089,"2019-02-28",NA,NA,"Andrew Simon","false","research",656
"581","Larus brachyrhynchus",1286964,"Larus brachyrhynchus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Larus","brachyrhynchus","iNat:20842807",48.859119,-123.348089,"2019-02-28",NA,NA,"Andrew Simon","false","research",656
"582","Cepphus columba",4415,"Cepphus columba",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Alcidae","","","Cepphus","columba","iNat:21091300",49.013171,-123.576127,"2019-03-09",NA,NA,"Nomadkris","false","research",5
"583","Podiceps auritus",4209,"Podiceps auritus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Podicipediformes","","","","Podicipedidae","","","Podiceps","auritus","iNat:21093327",49.013694,-123.573754,"2019-03-09",NA,NA,"Nomadkris","false","research",5
"584","Bucephala islandica",6994,"Bucephala islandica",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","islandica","iNat:21163232",48.901195,-123.411183,"2019-03-11",NA,NA,"Andrew Simon","false","research",305
"585","Bucephala albeola",6993,"Bucephala albeola",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","albeola","iNat:21163233",48.901195,-123.411183,"2019-03-11",NA,NA,"Andrew Simon","false","research",305
"586","Podiceps auritus",4209,"Podiceps auritus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Podicipediformes","","","","Podicipedidae","","","Podiceps","auritus","iNat:21163234",48.901195,-123.411183,"2019-03-11",NA,NA,"Andrew Simon","false","research",305
"587","Bucephala clangula",6990,"Bucephala clangula",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","clangula","iNat:21163235",48.901195,-123.411183,"2019-03-11",NA,NA,"Andrew Simon","false","research",305
"588","Mergus serrator",6996,"Mergus serrator",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Mergus","serrator","iNat:21163236",48.901195,-123.411183,"2019-03-11",NA,NA,"Andrew Simon","false","research",305
"589","Melanitta perspicillata",7036,"Melanitta perspicillata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Melanitta","perspicillata","iNat:21163237",48.901195,-123.411183,"2019-03-11",NA,NA,"Andrew Simon","false","research",305
"590","Haematopus bachmani",4838,"Haematopus bachmani",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Haematopodidae","","","Haematopus","bachmani","iNat:21275375",48.896821,-123.411016,"2019-03-10",NA,NA,"Katie Kushneryk","false","research",61
"591","Troglodytes pacificus",144882,"Troglodytes pacificus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Troglodytidae","","","Troglodytes","pacificus","iNat:21338837",48.996748,-123.570187,"2019-03-16",NA,NA,"","false","research",395
"592","Branta canadensis",7089,"Branta canadensis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Branta","canadensis","iNat:21351218",48.99567,-123.57325,"2019-03-16",NA,NA,"","false","research",5
"593","Aves",3,"Aves",NA,"Animalia","Chordata","Vertebrata","","Aves","","","","","","","","","","","","iNat:21351223",48.995558,-123.573172,"2019-03-16",NA,NA,"","false","needs_id",30
"594","Cathartes aura",4756,"Cathartes aura",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Cathartiformes","","","","Cathartidae","","","Cathartes","aura","iNat:21351462",48.958347,-123.532263,"2019-03-17",NA,NA,"","false","research",5
"595","Haematopus bachmani",4838,"Haematopus bachmani",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Haematopodidae","","","Haematopus","bachmani","iNat:21351480",49.013736,-123.572922,"2019-03-16",NA,NA,"","false","research",5
"596","Bucephala clangula",6990,"Bucephala clangula",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","clangula","iNat:21359798",48.986446,-123.57658,"2019-03-18",NA,NA,"Karen Steve Smith","false","research",732
"597","Branta canadensis",7089,"Branta canadensis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Branta","canadensis","iNat:21442988",48.87421,-123.291737,"2019-03-20",NA,NA,"Andrew Simon","false","research",90
"598","Melospiza melodia",9100,"Melospiza melodia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Melospiza","melodia","iNat:21442991",48.87421,-123.291737,"2019-03-20",NA,NA,"Andrew Simon","false","research",90
"599","Selasphorus rufus",6363,"Selasphorus rufus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Caprimulgiformes","","","","Trochilidae","","","Selasphorus","rufus","iNat:21460208",48.987019,-123.576089,"2019-03-21",NA,NA,"Karen Steve Smith","false","research",10
"600","Calypte anna",6317,"Calypte anna",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Caprimulgiformes","","","","Trochilidae","","","Calypte","anna","iNat:21530212",48.986917,-123.576062,"2019-03-23",NA,NA,"Karen Steve Smith","false","research",8
"601","Setophaga coronata auduboni",126562,"Setophaga coronata auduboni",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Parulidae","","","Setophaga","coronata","iNat:21571130",48.879898,-123.351095,"2019-03-24",NA,NA,"Andrew Simon","false","research",150
"602","Pipilo maculatus",9420,"Pipilo maculatus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Pipilo","maculatus","iNat:21571131",48.879898,-123.351095,"2019-03-24",NA,NA,"Andrew Simon","false","research",150
"603","Sphyrapicus ruber",18464,"Sphyrapicus ruber",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Piciformes","","","","Picidae","","","Sphyrapicus","ruber","iNat:21571132",48.879898,-123.351095,"2019-03-24",NA,NA,"Andrew Simon","false","research",150
"604","Cathartes aura",4756,"Cathartes aura",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Cathartiformes","","","","Cathartidae","","","Cathartes","aura","iNat:21571137",48.879898,-123.351095,"2019-03-24",NA,NA,"Andrew Simon","false","research",150
"605","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:21571138",48.877384,-123.362334,"2019-03-24",NA,NA,"Andrew Simon","false","research",81
"606","Agelaius phoeniceus",9744,"Agelaius phoeniceus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Icteridae","","","Agelaius","phoeniceus","iNat:21578303",48.883093,-123.350978,"2019-03-24",NA,NA,"Andrew Simon","false","research",233
"607","Agelaius phoeniceus",9744,"Agelaius phoeniceus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Icteridae","","","Agelaius","phoeniceus","iNat:21578304",48.883093,-123.350978,"2019-03-24",NA,NA,"Andrew Simon","false","research",233
"608","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:21578306",48.883093,-123.350978,"2019-03-24",NA,NA,"Andrew Simon","false","research",233
"609","Corthylio calendula",1289388,"Corthylio calendula",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Regulidae","","","Corthylio","calendula","iNat:21578309",48.883093,-123.350978,"2019-03-24",NA,NA,"Andrew Simon","false","research",233
"610","Melanitta perspicillata",7036,"Melanitta perspicillata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Melanitta","perspicillata","iNat:21585864",48.987903,-123.578984,"2019-03-24",NA,NA,"Karen Steve Smith","false","research",627
"611","Corvus corax",8010,"Corvus corax",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Corvidae","","","Corvus","corax","iNat:21668253",48.98693,-123.575991,"2019-03-27",NA,NA,"Karen Steve Smith","false","research",10
"612","Columba livia domestica",122767,"Columba livia domestica",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Columbiformes","","","","Columbidae","","","Columba","livia","iNat:21684494",48.876515,-123.314895,"2019-03-27",NA,NA,"Andrew Simon","false","research",36
"613","Bucephala islandica",6994,"Bucephala islandica",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","islandica","iNat:21684495",48.877636,-123.314901,"2019-03-27",NA,NA,"Andrew Simon","false","research",142
"614","Zonotrichia leucophrys",9176,"Zonotrichia leucophrys",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Zonotrichia","leucophrys","iNat:21684496",48.878741,-123.317653,"2019-03-27",NA,NA,"Andrew Simon","false","research",58
"615","Setophaga coronata",145245,"Setophaga coronata",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Parulidae","","","Setophaga","coronata","iNat:21797029",48.987131,-123.576199,"2019-03-30",NA,NA,"Karen Steve Smith","false","research",5
"616","Bucephala islandica",6994,"Bucephala islandica",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Bucephala","islandica","iNat:21817804",48.878532,-123.317263,"2019-03-30",NA,NA,"Andrew Simon","false","research",106
"617","Cepphus columba",4415,"Cepphus columba",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Alcidae","","","Cepphus","columba","iNat:21817809",48.862376,-123.30992,"2019-03-30",NA,NA,"Andrew Simon","false","research",392
"618","Chroicocephalus philadelphia",144502,"Chroicocephalus philadelphia",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Charadriiformes","","","","Laridae","Larinae","","Chroicocephalus","philadelphia","iNat:21817811",48.86233,-123.311069,"2019-03-30",NA,NA,"Andrew Simon","false","research",750
"619","Certhia americana",7458,"Certhia americana",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Certhiidae","","","Certhia","americana","iNat:21817814",48.868781,-123.346018,"2019-03-30",NA,NA,"Andrew Simon","false","research",107
"620","Haemorhous",199910,"Haemorhous",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Fringillidae","","","Haemorhous","","iNat:21817817",48.868781,-123.346018,"2019-03-30",NA,NA,"Andrew Simon","false","needs_id",107
"621","Regulus satrapa",117100,"Regulus satrapa",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Regulidae","","","Regulus","satrapa","iNat:21817820",48.868781,-123.346018,"2019-03-30",NA,NA,"Andrew Simon","false","research",107
"622","Junco hyemalis",10094,"Junco hyemalis",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Passerellidae","","","Junco","hyemalis","iNat:21817821",48.868781,-123.346018,"2019-03-30",NA,NA,"Andrew Simon","false","research",107
"623","Selasphorus rufus",6363,"Selasphorus rufus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Caprimulgiformes","","","","Trochilidae","","","Selasphorus","rufus","iNat:21817822",48.868781,-123.346018,"2019-03-30",NA,NA,"Andrew Simon","false","research",107
"624","Mergus serrator",6996,"Mergus serrator",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Anseriformes","","","","Anatidae","","","Mergus","serrator","iNat:21817825",48.877777,-123.315713,"2019-03-30",NA,NA,"Andrew Simon","false","research",79
"625","Setophaga coronata auduboni",126562,"Setophaga coronata auduboni",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Parulidae","","","Setophaga","coronata","iNat:21817830",48.86926,-123.379017,"2019-03-30",NA,NA,"Andrew Simon","false","research",54
"626","Spinus pinus",145304,"Spinus pinus",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Fringillidae","","","Spinus","pinus","iNat:21817831",48.868368,-123.377189,"2019-03-30",NA,NA,"Andrew Simon","false","research",74
"627","Turdus migratorius",12727,"Turdus migratorius",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Turdidae","","","Turdus","migratorius","iNat:21817832",48.868368,-123.377189,"2019-03-30",NA,NA,"Andrew Simon","false","research",74
"628","Tachycineta thalassina",11931,"Tachycineta thalassina",NA,"Animalia","Chordata","Vertebrata","","Aves","","","Passeriformes","","","","Hirundinidae","","","Tachycineta","thalassina","iNat:21817836",48.867253,-123.376073,"2019-03-30",NA,NA,"Andrew Simon","false","research",70
